trade_date,trade_time,open,high,low,close,volume,prev_daily_high,signal,breakout_count,forward_1,forward_3,forward_6
2024-11-21,17:00:00,5909.41,5959.99,5886.55,5956.74,10989,5934.49,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.19423375873379917,-0.12926533640883803,0.1579723137152176
2024-11-22,13:00:00,5932.66,5972.54,5927.66,5970.91,5572,5962.82,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.07971984169917513,0.40077643106327665,0.5459804284439117
2024-11-25,01:00:00,5988.36,5995.34,5987.84,5994.84,1469,5973.09,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.04587278392751099,0.14462437696419042,-0.20150662903430158
2024-11-26,21:00:00,6012.52,6024.67,6003.78,6023.8,2914,6020.64,BULLISH_DAILY_HIGH_BREAKOUT,1,0.02075102095023075,-0.18609515588166997,-0.41850659052425443
2024-11-27,01:00:00,6019.87,6027.51,6017.94,6025.05,1453,6024.67,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.11186629156604147,-0.1757661762143077,-0.31053684201790915
2024-11-29,01:00:00,6010.96,6018.19,6003.44,6017.71,2105,6016.09,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.02525877784074734,0.0038220519101047315,0.08807337010258358
2024-12-02,17:00:00,6037.24,6050.07,6035.29,6048.06,4224,6044.09,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.0033068455008833835,0.0014880804753794772,-0.062168695416385054
2024-12-04,05:00:00,6055.64,6059.73,6053.14,6057.54,726,6056.24,BULLISH_DAILY_HIGH_BREAKOUT,1,0.11819979727744026,0.2157641550860532,0.423604301416084
2024-12-06,13:00:00,6069.99,6099.49,6065.49,6098.74,3170,6094.46,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.14773543387650923,-0.213978625093055,-0.256610381816566
2024-12-11,13:00:00,6041.11,6074.95,6039.7,6074.61,2499,6065.07,BULLISH_DAILY_HIGH_BREAKOUT,1,0.19622658903205428,-0.0037862512984300793,-0.07523116710372697
2024-12-16,17:00:00,6070.59,6084.12,6059.03,6082.89,4944,6077.78,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.21371420492561924,-0.3238592182334503,-0.5648630831726462
