trade_date,trade_time,open,high,low,close,volume,prev_daily_low,signal,breakout_count,forward_1,forward_3,forward_6
2024-11-15,01:00:00,20852.57,20858.44,20778.44,20808.44,7837,20839.44,BEARISH_DAILY_LOW_BREAKOUT,1,-0.21803652748595753,-1.0558215800896036,-1.3544023482779013
2024-12-10,21:00:00,21413.26,21419.74,21314.91,21390.65,7392,21394.73,BEARISH_DAILY_LOW_BREAKOUT,1,-0.0184660120192735,0.08106345529472057,1.540158901202147
2024-12-18,21:00:00,21976.91,21976.91,21020.24,21167.79,27242,21922.63,BEARISH_DAILY_LOW_BREAKOUT,1,0.006897271751085621,0.48715524861121057,-0.1554248223362073
2024-12-20,01:00:00,21140.74,21145.24,20956.74,20988.49,9013,21081.2,BEARISH_DAILY_LOW_BREAKOUT,1,0.18819838873592143,-0.11601596875240755,1.9856121140682346
2024-12-27,13:00:00,21696.74,21724.24,21445.87,21479.54,11377,21628.87,BEARISH_DAILY_LOW_BREAKOUT,1,-0.14320604631198822,-0.05260820296896149,-1.9014373678393572
2024-12-30,13:00:00,21428.49,21445.37,21065.62,21071.12,15912,21288.76,BEARISH_DAILY_LOW_BREAKOUT,1,1.1829461367027574,0.6163886874546821,0.7238817870146556
2024-12-31,17:00:00,21224.89,21260.49,20999.84,21013.45,21127,21036.24,BEARISH_DAILY_LOW_BREAKOUT,1,0.053727493581496005,0.799107238459169,-0.7350054369939287
2025-01-02,17:00:00,21187.4,21239.97,20791.81,20859.0,32157,20975.89,BEARISH_DAILY_LOW_BREAKOUT,1,0.6166163286830575,0.890454959489916,2.1563353947936186
2025-01-07,17:00:00,21525.47,21527.58,21207.04,21258.46,27187,21284.74,BEARISH_DAILY_LOW_BREAKOUT,1,-0.3300803538920423,-0.20485961824139318,-0.5547438525650508
2025-01-10,13:00:00,21147.24,21201.99,20841.11,20885.6,20293,21039.37,BEARISH_DAILY_LOW_BREAKOUT,1,0.5443463438924538,-0.610420576856772,-1.1957520971386888
2025-01-13,09:00:00,20738.49,20748.74,20528.11,20584.24,11630,20710.51,BEARISH_DAILY_LOW_BREAKOUT,1,0.2507743788451698,1.1683210067507859,1.6675378833515349
2025-01-27,01:00:00,21575.37,21575.37,21350.62,21384.12,9974,21707.01,BEARISH_DAILY_LOW_BREAKOUT,1,-0.625464129456812,-0.8464224854705268,-1.0398838016247522
2025-02-03,01:00:00,20886.36,21040.49,20862.36,20914.11,11787,21421.24,BEARISH_DAILY_LOW_BREAKOUT,1,0.1757186894398088,0.9026441957128409,2.123016470698482
2025-02-07,17:00:00,21806.15,21806.15,21492.66,21532.14,29609,21602.1,BEARISH_DAILY_LOW_BREAKOUT,1,-0.18414333178215364,0.3017814299925579,1.162030341619547
2025-02-18,17:00:00,22121.37,22136.11,22048.49,22080.14,14245,22110.99,BEARISH_DAILY_LOW_BREAKOUT,1,0.28061416277251466,0.4562018175609374,0.34940901642834443
2025-02-20,13:00:00,22125.62,22145.99,21922.24,21932.74,10760,22043.49,BEARISH_DAILY_LOW_BREAKOUT,1,0.27014408596463546,0.6810822542007855,0.42689604673195125
2025-02-21,17:00:00,22027.62,22043.12,21695.67,21705.28,19524,21872.99,BEARISH_DAILY_LOW_BREAKOUT,1,-0.40930133128897733,0.0631643544796601,-0.7402346341535251
2025-02-24,13:00:00,21697.24,21739.12,21494.99,21499.49,12275,21595.57,BEARISH_DAILY_LOW_BREAKOUT,1,0.20986544331981355,-0.5819672931776643,-1.407568272549733
2025-02-25,09:00:00,21357.74,21362.49,21224.12,21231.99,12249,21340.88,BEARISH_DAILY_LOW_BREAKOUT,1,-0.1654107787353075,-0.4870951804329311,0.12834406949136656
2025-02-27,13:00:00,21266.67,21331.04,20941.91,20951.66,17143,21011.47,BEARISH_DAILY_LOW_BREAKOUT,1,0.22198718383172694,-1.9851410341710314,-1.9463851551619265
2025-02-28,17:00:00,20545.11,20725.99,20434.72,20492.71,30299,20530.29,BEARISH_DAILY_LOW_BREAKOUT,1,1.72637001157974,2.304624424978456,1.0462257066049414
2025-03-04,13:00:00,20419.86,20451.11,20185.36,20190.74,25818,20275.61,BEARISH_DAILY_LOW_BREAKOUT,1,1.3152563997158977,1.2313565525582468,0.42544255435906664
2025-03-06,17:00:00,20247.74,20477.61,20007.08,20084.4,35813,20178.51,BEARISH_DAILY_LOW_BREAKOUT,1,0.3139750253928306,0.04525900699050081,0.2523351456852098
2025-03-10,17:00:00,19762.24,19763.74,19394.3,19409.21,34409,19733.5,BEARISH_DAILY_LOW_BREAKOUT,1,0.20773643028232325,0.20495424594819922,-0.5764273764877468
2025-03-11,01:00:00,19425.36,19432.24,19115.11,19227.74,10754,19241.55,BEARISH_DAILY_LOW_BREAKOUT,1,1.1506812553113366,1.381441604681564,1.1428800264617682
2025-03-13,13:00:00,19588.61,19612.99,19322.24,19350.99,19641,19363.36,BEARISH_DAILY_LOW_BREAKOUT,1,-0.9370063237074865,0.17373788111098698,0.9309601214201331
2025-03-18,13:00:00,19764.82,19779.57,19441.19,19457.19,16700,19540.99,BEARISH_DAILY_LOW_BREAKOUT,1,0.20439744896359877,0.509683052897165,0.7750348328818443
2025-03-21,13:00:00,19593.99,19640.86,19399.24,19514.99,16213,19521.07,BEARISH_DAILY_LOW_BREAKOUT,1,0.6969514204209092,2.004869077565502,3.0598017216508895
2025-03-26,17:00:00,20114.99,20154.11,19880.37,19887.72,18055,20091.86,BEARISH_DAILY_LOW_BREAKOUT,1,-0.0067881084407975505,0.15044459596172036,-0.34936131441914686
2025-03-27,17:00:00,19877.61,20001.53,19807.38,19818.24,19577,19849.72,BEARISH_DAILY_LOW_BREAKOUT,1,-0.07992637085836152,-0.16212337725247558,-2.6033088710198293
2025-03-28,09:00:00,19785.86,19819.74,19657.36,19720.99,10780,19742.64,BEARISH_DAILY_LOW_BREAKOUT,1,-0.2674815006751689,-2.6856156815656873,-3.5679243283425475
2025-03-31,01:00:00,19110.36,19142.99,18981.24,19061.61,10299,19185.86,BEARISH_DAILY_LOW_BREAKOUT,1,-0.009180756504828292,-0.805913036726693,0.5554619992749878
2025-04-02,21:00:00,19568.92,19863.63,18908.08,18953.65,18484,19089.11,BEARISH_DAILY_LOW_BREAKOUT,1,-0.23736852796164115,-0.476108823366484,-2.4649605748760828
2025-04-03,05:00:00,18908.29,18978.91,18868.79,18871.16,9387,18908.08,BEARISH_DAILY_LOW_BREAKOUT,1,-0.041067957666619324,-1.1597061335922039,-2.0510132922406425
2025-04-04,09:00:00,18485.36,18517.99,18362.86,18414.86,16972,18452.14,BEARISH_DAILY_LOW_BREAKOUT,1,-2.047259658775576,-5.676122435902309,-9.056381639610626
2025-04-07,01:00:00,16434.97,16876.11,16326.09,16847.99,15908,17251.99,BEARISH_DAILY_LOW_BREAKOUT,1,-1.3436617661810162,1.667083135733099,5.241693519523687
2025-04-09,05:00:00,16981.64,17065.14,16603.64,16761.24,13855,16844.1,BEARISH_DAILY_LOW_BREAKOUT,1,2.2456572425429013,11.729860081950974,13.353725619345584
2025-04-16,01:00:00,18569.99,18641.99,18503.99,18572.36,9513,18673.24,BEARISH_DAILY_LOW_BREAKOUT,1,-0.9752126277974312,-0.977904800466925,-1.176210239301848
2025-04-21,05:00:00,18172.59,18192.46,18076.99,18132.96,7401,18140.55,BEARISH_DAILY_LOW_BREAKOUT,1,-0.4012031130052678,-2.928424261675967,-1.3585757647951497
2025-04-30,13:00:00,19488.11,19497.24,19004.11,19017.11,18248,19275.64,BEARISH_DAILY_LOW_BREAKOUT,1,1.9081237895768548,4.262477316479731,3.9817301367032063
2025-05-06,01:00:00,19941.66,19948.29,19865.16,19870.66,6984,19873.84,BEARISH_DAILY_LOW_BREAKOUT,1,-0.17739722787265244,-1.0108874088731779,0.4875530052851844
2025-05-19,01:00:00,21219.62,21335.12,21182.99,21193.49,9098,21241.56,BEARISH_DAILY_LOW_BREAKOUT,1,-0.13268225289936966,0.40521877236829507,0.8856965039736218
2025-05-21,09:00:00,21256.84,21274.84,21187.49,21196.46,9763,21223.4,BEARISH_DAILY_LOW_BREAKOUT,1,0.47946685437097053,-0.5982602755365645,-0.29542668917356474
