trade_date,trade_time,open,high,low,close,volume,year,week,prev_week_high,prev_week_low,rsi,distance_to_prev_week_high_pct,distance_to_prev_week_low_pct,signal,forward_1,forward_3,forward_6
2019-05-21,16:00:00,1272.07,1274.87,1269.41,1273.56,11908,2019,21,1303.23,1274.72,19.951456310679873,-2.2766510899841217,-0.09100037655328871,BULLISH,0.08794246050442212,0.031408021608726015,0.17588492100882636
2019-09-23,08:00:00,1516.61,1518.43,1511.48,1517.7,11038,2019,39,1517.01,1482.97,80.5415328132171,0.04548420906915937,2.341921953916803,BEARISH,0.09092706068392184,0.45661197865191167,0.3511892995980712
2020-01-21,00:00:00,1560.88,1561.43,1559.97,1561.21,712,2020,4,1561.21,1535.96,86.10919143054491,0.0,1.6439230188286154,BEARISH,0.35741508189160504,-0.35741508189160504,-0.30297013214109686
2020-04-06,08:00:00,1617.27,1632.95,1615.71,1631.35,10764,2020,15,1632.25,1569.33,80.31254787804511,-0.05513861234492822,3.952004995762522,BEARISH,0.5222668342170584,2.170594906059404,0.8698317344530637
2020-04-13,08:00:00,1682.17,1692.89,1681.54,1690.86,9712,2020,16,1690.43,1608.35,82.85046728971959,0.025437314766055753,5.1301022787328625,BEARISH,0.05263593674225543,1.52466792046652,1.8913452326035283
2020-04-13,12:00:00,1690.86,1693.64,1685.96,1691.75,8973,2020,16,1690.43,1608.35,82.55979724378265,0.07808664067722036,5.185438492865365,BEARISH,1.0232008275454378,1.4919462095463283,1.7159745825328785
2020-10-12,00:00:00,1926.89,1933.18,1926.53,1929.08,5114,2020,42,1930.41,1872.94,88.54148161307506,-0.06889728088852393,2.9974265059211653,BEARISH,-0.09434549111493232,-0.2353453459680243,-0.20994463682169504
2020-11-09,04:00:00,1958.58,1961.18,1952.61,1960.81,19184,2020,46,1960.29,1873.41,80.9235733010687,0.026526687377887038,4.665289498828332,BEARISH,-0.19991738108229995,-5.100953177513374,-4.060056813255741
2020-12-17,08:00:00,1864.1,1874.78,1863.71,1874.76,13517,2020,51,1875.28,1821.99,86.52689995375367,-0.027729192440594564,2.896283733719723,BEARISH,0.2656340011521484,0.49713029934497943,0.32377477650472253
2021-01-11,04:00:00,1844.72,1849.45,1817.0,1830.81,21558,2021,2,1959.29,1828.27,10.605379149050805,-6.5574774535673646,0.13892915160233246,BULLISH,0.8362418820085069,0.9908182716939551,1.0383382218799324
2021-02-03,20:00:00,1833.68,1838.03,1832.6,1833.22,20048,2021,5,1875.69,1831.35,18.136952498457347,-2.2642334287648826,0.10211046495755144,BULLISH,0.056730779720926224,-0.4363906132379093,-2.0794012720786443
2021-02-26,12:00:00,1759.4,1770.13,1757.62,1759.92,39525,2021,8,1827.02,1760.64,18.271348969806837,-3.6726472616610604,-0.04089422028353481,BULLISH,-1.7006454838856346,-1.181303695622526,-0.9307241238238163
2021-04-05,16:00:00,1724.91,1733.57,1721.85,1730.35,34697,2021,14,1732.84,1677.86,86.59065360526775,-0.14369474388864575,3.1283897345428113,BEARISH,-0.1306094142803474,0.17857658855145755,0.8558962059699006
2021-04-19,12:00:00,1786.98,1790.03,1778.65,1782.12,23356,2021,16,1783.79,1723.7,83.05828917486767,-0.09362088586661393,3.389220862098964,BEARISH,-0.5605683118981765,-0.5560792763674642,-0.4988440733508334
2021-05-10,12:00:00,1834.84,1842.07,1834.14,1841.16,16877,2021,19,1843.3,1766.04,85.92002237136451,-0.11609613193727948,4.2535842902765575,BEARISH,0.027699928306067417,-0.2672228377761885,-0.08418605661649078
2021-05-10,16:00:00,1841.14,1845.49,1835.53,1841.67,41584,2021,19,1843.3,1766.04,85.6101743355243,-0.0884283621765248,4.282462458381469,BEARISH,-0.19601774476426975,-0.373573984481482,-0.4490489609973547
2021-08-30,12:00:00,1815.15,1817.79,1813.7,1817.14,6651,2021,35,1819.09,1776.44,80.21048287247233,-0.1071964553705324,2.29109905203666,BEARISH,-0.37916726284161373,-0.3681609562279216,-0.24048779950912522
2021-09-20,04:00:00,1754.12,1754.63,1742.07,1746.38,11098,2021,38,1808.58,1745.24,14.611398963730238,-3.439162215660895,0.06532052898169306,BULLISH,0.4540821585221908,0.8978572819203057,0.8909859251709219
2021-11-08,00:00:00,1815.69,1818.24,1815.46,1815.86,1467,2021,45,1818.27,1758.07,86.61814109742423,-0.13254357163678013,3.2871273612541003,BEARISH,0.1795292588635683,0.06002665403721353,0.48186534204178744
2021-11-08,04:00:00,1815.86,1821.06,1812.97,1819.12,13101,2021,45,1818.27,1758.07,85.24918993982388,0.04674773273495735,3.4725579755072298,BEARISH,-0.15447029332863943,0.1324816394740359,0.2182373895070159
2021-11-08,08:00:00,1819.17,1821.48,1814.7,1816.31,11390,2021,45,1818.27,1758.07,80.63253483638626,-0.10779477195356225,3.312723611687817,BEARISH,0.03523627574588589,0.5191845004432099,0.21306935490087697
2021-11-08,12:00:00,1816.31,1818.4,1812.46,1816.95,14017,2021,45,1818.27,1758.07,83.51753964440181,-0.07259647907076157,3.3491271678602166,BEARISH,0.2520707779520585,0.42158562426042845,0.3803076584385841
2021-12-27,04:00:00,1807.32,1811.79,1806.64,1810.84,10223,2021,52,1810.63,1785.0,81.96567862714468,0.011598173011593146,1.4476190476190431,BEARISH,-0.1109982107751094,0.09940138278369055,-0.05522299043537805
2021-12-27,16:00:00,1806.27,1813.47,1802.92,1812.64,21543,2021,52,1810.63,1785.0,80.59954751131205,0.11101108453963487,1.548459383753507,BEARISH,-0.18591667402242687,-0.15447082708095275,-0.0617883308323836
2022-01-03,00:00:00,1830.63,1831.82,1828.03,1828.49,1353,2022,1,1828.08,1789.47,83.46180798878781,0.02242790249880103,2.1805339010992073,BEARISH,-0.15696011463011109,-0.30024774540741317,-1.3322468266164922
2022-02-21,00:00:00,1902.54,1906.43,1898.52,1904.84,2381,2022,8,1902.51,1844.49,84.005159625927,0.12246978990911622,3.2719071396429316,BEARISH,-0.42208269460951914,-0.536528002351905,0.2483148190924182
2022-03-29,12:00:00,1924.65,1924.68,1909.73,1912.23,23269,2022,13,1966.2,1910.67,19.952993567540915,-2.744888617638085,0.08164675218640297,BULLISH,-0.1924454694257523,0.38436798920631454,0.4068548239490005
2022-05-16,12:00:00,1792.97,1807.32,1792.74,1800.52,17779,2022,20,1885.59,1799.06,18.233514821536545,-4.51158523326916,0.08115349126766402,BULLISH,0.7431186546108963,1.4356963543865056,1.8933419234443336
2022-06-03,04:00:00,1869.92,1874.09,1867.83,1868.96,8917,2022,22,1869.67,1840.78,80.68075556386765,-0.03797461584130014,1.530872782190162,BEARISH,-0.22900436606454777,-0.9069214964472244,-0.6875481551237125
2022-11-14,16:00:00,1756.33,1775.09,1755.56,1771.49,39018,2022,46,1772.78,1664.71,82.06984251198267,-0.07276706641545841,6.4143304239176775,BEARISH,0.08072300718604472,-0.01072543452122533,-0.014112413843713483
2022-11-14,20:00:00,1771.54,1773.97,1766.6,1772.92,27898,2022,46,1772.78,1664.71,82.05580029368566,0.007897201006334686,6.5002312715127575,BEARISH,-0.19290210500192184,0.5640412426956658,0.3186833021230435
2023-01-10,00:00:00,1875.24,1875.24,1869.22,1870.51,8138,2023,2,1869.87,1823.52,81.27238859435457,0.03422697834609358,2.5768842677897696,BEARISH,0.07270744342451524,0.25233759776745524,0.35765646802209317
2023-01-10,08:00:00,1871.94,1875.21,1870.64,1872.1,14526,2023,2,1869.87,1823.52,81.56881616939361,0.11925962767465215,2.664078266210402,BEARISH,0.16719192350836543,0.24304257251216185,0.5122589605256207
2023-07-11,08:00:00,1926.69,1938.39,1926.39,1932.29,28335,2023,28,1935.05,1902.59,80.73177928592465,-0.14263197333402192,1.5610299644169288,BEARISH,0.20856082679100824,0.01190297522628685,0.1267925621930479
2023-07-11,12:00:00,1932.29,1938.47,1931.97,1936.32,21333,2023,28,1935.05,1902.59,83.63975486277627,0.06563137903413255,1.7728464882081802,BEARISH,-0.26855065278466606,-0.15803173029251083,-0.08469674433977198
2023-08-23,16:00:00,1903.31,1918.96,1902.68,1918.35,61290,2023,34,1916.24,1885.04,81.68836623267495,0.11011146829206675,1.7670712557823678,BEARISH,-0.07871347772825558,0.1365757030781723,0.1428310787916704
2023-08-24,00:00:00,1916.83,1918.04,1914.3,1917.88,4141,2023,34,1916.24,1885.04,84.61724221202553,0.08558426919384315,1.7421380978653052,BEARISH,0.16111539825223256,-0.0646547229232282,-0.10428181116649633
2023-09-18,16:00:00,1926.81,1929.38,1922.83,1928.99,35857,2023,38,1930.77,1901.02,83.7324766355141,-0.09219119833019845,1.4713153991015364,BEARISH,0.223432988247733,0.16900035770014313,0.21513849216429795
2023-09-18,20:00:00,1928.99,1933.59,1927.69,1933.3,15038,2023,38,1930.77,1901.02,84.92557510148859,0.13103580436820403,1.698035791312031,BEARISH,0.041380023793511335,0.060518284798017526,-0.06724253866445738
2023-09-19,04:00:00,1934.1,1934.61,1931.74,1932.25,8799,2023,38,1930.77,1901.02,80.2816901408453,0.07665335591499858,1.6428022850890585,BEARISH,0.11489196532539925,0.046060292405232246,-0.08384008280501441
2024-01-18,08:00:00,2007.97,2014.17,2005.65,2012.22,43059,2024,3,2062.33,2013.16,17.318523153942607,-2.429776030024288,-0.04669276162848728,BULLISH,0.023357286976574496,0.3762014093886322,0.7797358141753911
2024-01-18,12:00:00,2012.22,2013.57,2008.03,2012.69,82085,2024,3,2062.33,2013.16,19.27831607083222,-2.4069862728079343,-0.02334638081424364,BULLISH,0.046703665244029365,0.5510038803789913,0.9335764573779352
2024-03-04,08:00:00,2081.46,2088.34,2080.22,2087.3,14330,2024,10,2088.38,2024.38,82.6151560178307,-0.05171472624713545,3.108112113338408,BEARISH,-0.25295836726872994,1.3864801418099746,1.3035979495041456
2024-04-30,20:00:00,2295.88,2299.29,2289.32,2290.75,13362,2024,18,2389.8,2291.39,14.126689636894042,-4.144698301113071,-0.02793064471782947,BULLISH,0.021390374331541274,-0.2147768198188398,0.8307322929171755
2024-05-01,00:00:00,2290.55,2293.39,2285.04,2291.24,5434,2024,18,2389.8,2291.39,16.455135773317664,-4.124194493263051,-0.006546244855746553,BULLISH,-0.3103123199664668,0.1448997049632585,1.4201916865976687
2024-05-16,16:00:00,2384.7,2386.37,2371.02,2381.57,21316,2024,20,2378.32,2291.79,82.36549306508235,0.13665108143563523,3.9174618965961194,BEARISH,-0.1415032940455391,-0.15410002645314108,1.1013743035056713
2024-05-23,20:00:00,2346.1,2350.18,2331.03,2331.62,17430,2024,21,2422.74,2332.11,13.919874312647423,-3.761030898899589,-0.02101101577542382,BULLISH,0.01629768144037661,0.25990513033856055,0.09607054322746574
2024-05-24,00:00:00,2331.6,2333.63,2326.68,2332.0,4566,2024,21,2422.74,2332.11,14.17939678809266,-3.7453461782939885,-0.004716758643465674,BULLISH,-0.05574614065180883,0.2675814751286356,0.22469982847340403
2024-05-24,04:00:00,2332.0,2335.19,2325.46,2330.7,14667,2024,21,2422.74,2332.11,14.049522626717575,-3.7990044329973487,-0.06046026988436691,BULLISH,0.2994808426652945,0.16904792551594175,0.6586004204745511
2024-05-24,16:00:00,2338.25,2347.37,2332.31,2334.64,20961,2024,21,2422.74,2332.11,17.68984124501462,-3.6363786456656477,0.108485448799574,BULLISH,-0.033409861905893214,0.4887263132645851,0.7637151766439335
2024-05-24,20:00:00,2334.73,2337.02,2331.95,2333.86,13336,2024,21,2422.74,2332.11,18.854713678419785,-3.668573598487649,0.07503934205504885,BULLISH,0.14482445390896,0.20266854052942412,0.6949859888767878
2024-08-12,16:00:00,2441.48,2460.48,2441.32,2459.68,47552,2024,33,2458.65,2364.06,90.72564998059701,0.04189290871005411,4.04473659720988,BEARISH,0.4342028231314761,0.15042607168413263,0.35898978728941905
2024-08-19,00:00:00,2508.41,2510.06,2502.3,2506.34,6783,2024,34,2509.61,2423.75,84.59576355772445,-0.1302991301437268,3.4075296544610683,BEARISH,-0.1256812722934674,-0.47718984654915275,-0.11171668648308616
2024-09-16,04:00:00,2579.07,2588.88,2578.8,2586.23,18464,2024,38,2585.92,2485.44,91.80253106829318,0.01198799653508018,4.0552175872280145,BEARISH,-0.16239854923961974,-0.2478511191966629,-0.35186352335252125
2024-09-16,12:00:00,2582.03,2588.42,2575.17,2582.9,30858,2024,38,2585.92,2485.44,88.21587157007866,-0.11678628882563968,3.921237285953394,BEARISH,-0.11924580897440579,0.027101320221449458,-0.12466607301870977
2024-09-16,20:00:00,2579.83,2584.01,2579.48,2582.42,19678,2024,38,2585.92,2485.44,85.05785491766812,-0.13534834797673556,3.901924810093988,BEARISH,0.04569357424430713,0.050340378404741565,-0.5374803478907423
2024-09-23,04:00:00,2620.13,2631.02,2615.97,2628.43,26230,2024,39,2625.65,2546.71,94.6534875884531,0.10587854436043438,3.2088459227787927,BEARISH,-0.5086686729340287,0.02853414395665854,0.20848947850998575
2024-09-23,12:00:00,2615.05,2625.65,2614.59,2623.98,29861,2024,39,2625.65,2546.71,81.17537119717575,-0.06360329823091702,3.034110676127238,BEARISH,0.198172242166473,0.08574760478357304,0.08574760478357304
2024-10-14,08:00:00,2655.63,2666.77,2655.3,2660.37,14192,2024,42,2661.4,2604.77,81.49763722282837,-0.03870143533479372,2.134545468505853,BEARISH,-0.30710014020606435,-0.296951175964249,-0.36273149975379704
2024-10-21,00:00:00,2720.16,2725.02,2719.29,2723.49,5167,2024,43,2722.6,2638.33,85.97552776657221,0.032689341071030366,3.2277994034104855,BEARISH,0.2948422795751114,0.4002217742675791,-0.07637259545656225
2025-01-16,04:00:00,2694.95,2702.15,2692.55,2697.31,14092,2025,3,2698.01,2614.45,84.10666666666712,-0.025945048387525354,3.169309032492499,BEARISH,0.03855693264771063,0.7266498845145686,0.6740048418609592
2025-01-16,08:00:00,2697.26,2699.91,2690.03,2698.35,12523,2025,3,2698.01,2614.45,81.48685027956145,0.012601880645353085,3.2090879534892656,BEARISH,0.2979598643615529,0.6285322511905438,0.45175755554320435
2025-03-31,00:00:00,3086.59,3097.77,3086.59,3089.18,4850,2025,14,3086.77,3002.46,91.97481396680001,0.07807514003310433,2.8882982620917446,BEARISH,0.579441793615137,0.9808428126557917,1.0174220990683707
2025-07-14,00:00:00,3362.47,3373.94,3359.59,3367.8,7442,2025,29,3368.75,3282.77,89.52303302079035,-0.028200371057508517,2.590190601230065,BEARISH,-0.322465704614292,-0.10986400617614682,-0.6686857889423357
2025-08-04,04:00:00,3361.96,3362.39,3345.07,3360.4,12789,2025,32,3363.45,3268.17,82.317852577759,-0.09068069987660668,2.8220686194414615,BEARISH,-0.13659088203785696,0.4127484823235297,0.34936317105105885
2025-08-13,04:00:00,3350.56,3354.26,3342.72,3349.57,13258,2025,33,3408.84,3345.07,18.658584793780804,-1.7387146360638803,0.1345263327822736,BULLISH,0.15225834957919698,0.24510608824416377,0.32541490400259243
2026-05-07,08:00:00,4696.38,4753.5,4694.82,4731.08,21427,2026,19,4729.96,4510.27,89.52852817427575,0.02367884717840935,4.895715777547674,BEARISH,0.401176898298073,-0.9266383151415776,-0.32550707238092863
2026-05-18,00:00:00,4542.58,4554.99,4480.44,4515.98,18125,2026,21,4773.5,4511.83,11.779715075483367,-5.394783701686403,0.09198041592878359,BULLISH,0.5469466206670697,1.2267547686216624,1.0493846296927871
