trade_date,trade_time,open,high,low,close,volume,rsi,recent_low,recent_high,distance_to_recent_low_pct,distance_to_recent_high_pct,signal,forward_1,forward_3,forward_6
2024-10-09,12:00:00,1.36699,1.36859,1.36641,1.36828,5627,83.95144976399172,1.36026,1.3675,0.5895931660123738,0.05703839122486311,DOUBLE_TOP_BEARISH,0.07235361183383858,0.20755985616978642,0.4246206916713021
2024-10-09,16:00:00,1.36832,1.36945,1.36732,1.36927,9241,83.92977717758238,1.36109,1.36859,0.6009889132974363,0.049686173360905306,DOUBLE_TOP_BEARISH,0.1336478561569302,0.09421078384832891,0.5214457338581817
2024-10-09,20:00:00,1.36927,1.37185,1.36915,1.3711,5833,85.69711538461507,1.3612,1.36945,0.727299441669117,0.12048632662747302,DOUBLE_TOP_BEARISH,0.0014586828094164525,0.16701918167895305,0.2085916417475082
2024-10-10,00:00:00,1.36879,1.37131,1.36879,1.37112,2532,84.31114040870096,1.36172,1.37185,0.6903034397673422,-0.05321281481212374,DOUBLE_TOP_BEARISH,-0.04084252290097832,0.21661123752845407,0.2654763988564158
2024-10-10,08:00:00,1.37055,1.37346,1.37044,1.37339,5261,86.26739261947989,1.36378,1.37185,0.704659109240502,0.11225717097350998,DOUBLE_TOP_BEARISH,0.05096877070605748,0.04150314186064842,0.21770946344445685
2024-10-10,12:00:00,1.37337,1.37546,1.37297,1.37409,8105,86.31705846895733,1.36425,1.37346,0.721275426058279,0.04586955572059838,DOUBLE_TOP_BEARISH,0.16883901345616936,0.048759542679151176,0.05822034946764127
2024-10-10,16:00:00,1.37408,1.37681,1.37355,1.37641,12162,86.56009473060975,1.36425,1.37546,0.8913322338281069,0.06906780277143694,DOUBLE_TOP_BEARISH,-0.17799928800283646,-0.07991804767473928,-0.04141207924963924
2024-10-11,08:00:00,1.37532,1.3768,1.3751,1.37638,4653,82.36672524897583,1.36732,1.37749,0.662610069332698,-0.08058134723302283,DOUBLE_TOP_BEARISH,-0.10825498772141352,-0.002179630625261519,0.16347229689475912
2024-10-15,04:00:00,1.37963,1.38073,1.37954,1.38048,4366,81.71206225680845,1.37247,1.3805,0.583619314083357,-0.0014487504527440076,DOUBLE_TOP_BEARISH,0.007968242929999312,-0.03984121464996439,-0.2021036161335078
2024-10-15,08:00:00,1.38048,1.3815,1.38032,1.38059,5944,80.3962460896761,1.37422,1.38073,0.4635356784212125,-0.01013956385390547,DOUBLE_TOP_BEARISH,0.13762232089179358,-0.2317849615019732,-0.1166168087556689
2024-10-15,12:00:00,1.38058,1.38383,1.38044,1.38249,6767,82.81535648994448,1.37525,1.3815,0.5264497364115552,0.07166123778501965,DOUBLE_TOP_BEARISH,-0.18517312964288318,-0.27775969446434084,-0.3283929721010632
2024-10-21,04:00:00,1.38069,1.38115,1.38009,1.38097,5780,94.71299093655486,1.37709,1.38149,0.28175355278159786,-0.037640518570534416,DOUBLE_TOP_BEARISH,0.03330991983894689,0.24258311187063905,0.13830858020087897
2024-10-21,08:00:00,1.38096,1.38213,1.38071,1.38143,6133,94.79166666666563,1.37709,1.38149,0.3151573245031197,-0.004343136758150332,DOUBLE_TOP_BEARISH,0.03619437828917622,0.1216131110516006,0.14332973802509666
2024-10-21,12:00:00,1.38142,1.3826,1.38113,1.38193,5866,94.34571890145291,1.3781,1.38213,0.27791887381176983,-0.014470418846271912,DOUBLE_TOP_BEARISH,0.17294653130041984,0.1099910994044536,0.06223180624198482
2024-10-21,16:00:00,1.38194,1.38493,1.38187,1.38432,6514,94.94219653179088,1.3781,1.3826,0.4513460561642763,0.12440329813394645,DOUBLE_TOP_BEARISH,-0.08740753582986112,-0.10402219140082393,-0.10185506241330844
2024-10-21,20:00:00,1.38431,1.38439,1.3829,1.38311,3662,81.31188118811973,1.37852,1.38493,0.33296578939733146,-0.13141458413060103,DOUBLE_TOP_BEARISH,0.024582281958774568,0.021690248787151197,-0.11062026881448557
2024-10-22,00:00:00,1.38271,1.38374,1.38249,1.38345,2271,80.13157894736929,1.37852,1.38493,0.357629921945282,-0.1068646068754324,DOUBLE_TOP_BEARISH,-0.04120134446492171,-0.047706819906762434,-0.06577758502294744
2024-11-12,04:00:00,1.39319,1.39485,1.39319,1.39477,5600,80.56708160442604,1.38828,1.39504,0.46748494540007113,-0.019354283748135713,DOUBLE_TOP_BEARISH,0.09177140317041145,0.038716060712517826,0.05592319880697197
2024-11-12,08:00:00,1.3948,1.39614,1.39458,1.39605,7314,80.36338225017491,1.38928,1.39504,0.4873027755384042,0.0723993577245065,DOUBLE_TOP_BEARISH,-0.2492747394434245,-0.12033952938647641,-0.09311987393002248
2024-11-15,00:00:00,1.40441,1.40711,1.40441,1.40659,4119,83.53151010701478,1.39307,1.40645,0.9705183515544786,0.009954139855667033,DOUBLE_TOP_BEARISH,-0.022750055097796658,-0.02843756887223398,0.05758607696627854
2024-11-15,04:00:00,1.40659,1.40669,1.40535,1.40627,4747,86.72839506172679,1.39307,1.40711,0.9475475029969692,-0.05969682540811833,DOUBLE_TOP_BEARISH,-0.0959986346860818,0.132264785567508,0.1656865324582168
2024-11-15,12:00:00,1.40491,1.40654,1.40329,1.40619,8354,80.15873015872918,1.39803,1.40711,0.5836784618355789,-0.06538223735173739,DOUBLE_TOP_BEARISH,0.13796144191041415,0.08604811583071514,0.14862856370760175
