trade_date,trade_time,open,high,low,close,volume,rsi
2018-07-09,12:00:00,1.17693,1.17888,1.17623,1.17829,18222,87.37283064033497
2018-08-02,16:00:00,1.16169,1.16318,1.16068,1.16118,16567,17.705735660848674
2018-08-02,20:00:00,1.16117,1.16195,1.15836,1.15885,9276,5.304878048781248
2018-08-03,00:00:00,1.15884,1.15898,1.15813,1.15847,4890,6.331877729258679
2018-08-03,04:00:00,1.15847,1.15927,1.15806,1.15904,4855,11.017597551645693
2018-08-03,08:00:00,1.15904,1.15946,1.15615,1.15615,9527,9.218950064021058
2018-08-10,12:00:00,1.14652,1.1482,1.14425,1.14651,19926,19.603174603174466
2018-08-10,16:00:00,1.14644,1.14644,1.13946,1.13972,33647,15.874035989717129
2018-08-13,00:00:00,1.13714,1.14112,1.1371,1.13944,6141,16.21171770972022
2018-08-13,04:00:00,1.13945,1.13992,1.13675,1.13821,16122,11.439114391143661
2018-08-13,08:00:00,1.13823,1.14062,1.13646,1.13741,23432,11.254125412541043
2018-08-13,12:00:00,1.13741,1.14135,1.1365,1.13999,19016,16.671831422373643
2018-08-13,16:00:00,1.14,1.14324,1.13885,1.13963,24616,18.262050237610083
2018-08-13,20:00:00,1.13963,1.14021,1.1385,1.13971,10696,16.908212560386772
2018-08-14,00:00:00,1.13969,1.14113,1.13957,1.14002,4250,19.389653889095953
2018-08-17,20:00:00,1.14085,1.14445,1.14071,1.14381,12791,80.59006211180144
2018-08-20,20:00:00,1.14377,1.14786,1.14377,1.14746,7714,81.04651162790685
2018-08-21,00:00:00,1.14746,1.14928,1.14734,1.14914,6859,80.8460634547589
2018-08-21,04:00:00,1.14914,1.15418,1.14851,1.15242,13455,90.25423728813632
2018-08-21,08:00:00,1.15243,1.15387,1.15049,1.15136,14341,85.80060422960702
2018-08-21,12:00:00,1.15136,1.15397,1.1511,1.15174,16216,85.64885496183196
2018-08-21,16:00:00,1.15174,1.15383,1.14916,1.15326,18776,85.99105812220543
2018-08-21,20:00:00,1.15325,1.16008,1.15274,1.15689,16036,88.0861850443598
2018-08-22,00:00:00,1.15689,1.1576,1.15665,1.15756,5380,87.38255033557033
2018-08-22,04:00:00,1.15756,1.1582,1.157,1.15752,8226,85.28049408131812
2018-08-22,12:00:00,1.15616,1.16176,1.15528,1.16104,19775,85.97756410256392
2018-08-22,16:00:00,1.16104,1.16226,1.15836,1.15931,18127,83.63211223694475
2018-08-22,20:00:00,1.15931,1.16191,1.15806,1.16036,12688,84.23423423423431
2018-09-04,16:00:00,1.15587,1.15696,1.15297,1.15652,19214,18.259935553168177
2018-09-27,20:00:00,1.16692,1.16843,1.16417,1.16497,10431,15.52990556138542
2018-09-28,00:00:00,1.16496,1.16518,1.16327,1.16356,4080,15.33678756476698
2018-09-28,08:00:00,1.16473,1.16509,1.16143,1.1618,15792,18.213814342279576
2018-09-28,12:00:00,1.1618,1.16308,1.15693,1.15823,24336,14.637904468413652
2018-10-18,16:00:00,1.15147,1.15179,1.14795,1.14925,24473,18.21045998739703
2018-10-18,20:00:00,1.14924,1.14966,1.14487,1.14542,18180,14.974093264248125
2018-10-19,00:00:00,1.14534,1.14599,1.14508,1.14536,3824,13.769633507853015
2018-10-19,04:00:00,1.14536,1.14617,1.14531,1.14573,8042,16.402405686166787
2018-10-19,08:00:00,1.14574,1.14695,1.14326,1.14463,15703,15.822784810126308
2018-10-24,16:00:00,1.14128,1.14135,1.13783,1.13958,21733,9.758771929825059
2018-10-24,20:00:00,1.13958,1.14031,1.13803,1.13868,14492,11.827242524917523
2018-10-25,20:00:00,1.13793,1.13815,1.13558,1.13623,13485,19.748858447489482
2018-10-26,12:00:00,1.13677,1.13833,1.13443,1.13492,21570,19.160387513455333
2018-11-09,20:00:00,1.13521,1.13578,1.13157,1.13343,18450,19.584802193498078
2018-11-12,08:00:00,1.13253,1.13255,1.12576,1.12595,14379,18.747737965979496
2018-11-12,12:00:00,1.12574,1.12686,1.12397,1.12615,19278,19.592134013110396
2018-11-12,16:00:00,1.12616,1.12778,1.12489,1.12499,17455,16.940671908506545
2018-11-12,20:00:00,1.12498,1.12561,1.12354,1.12397,11165,17.83966879939824
2018-11-13,00:00:00,1.12397,1.12424,1.12153,1.12232,5764,12.224299065420837
2018-11-13,08:00:00,1.12449,1.1257,1.12336,1.12374,11389,19.870310328856334
2018-11-20,08:00:00,1.1454,1.14644,1.14443,1.14573,8014,87.62711864406816
2018-11-28,16:00:00,1.1279,1.12915,1.1268,1.12748,18030,19.067796610169324
2019-01-07,20:00:00,1.14629,1.14821,1.14582,1.14791,12781,89.52489982827697
2019-01-08,00:00:00,1.14791,1.14801,1.1469,1.14785,4541,84.75806451612942
2019-01-29,04:00:00,1.14292,1.14336,1.142,1.14291,5469,87.52873563218489
2019-01-29,08:00:00,1.14291,1.14434,1.14279,1.14346,7318,86.91194209891535
2019-01-29,12:00:00,1.14344,1.14498,1.14303,1.14355,15213,86.30914826498534
2019-02-05,20:00:00,1.14065,1.14168,1.14007,1.14089,10038,19.617706237423832
2019-02-06,00:00:00,1.1409,1.14132,1.14009,1.14084,4720,19.73684210526278
2019-02-06,08:00:00,1.13979,1.14019,1.13797,1.13889,5813,17.976424361491567
2019-02-06,12:00:00,1.13887,1.13984,1.13816,1.13842,11081,18.208955223878974
2019-02-06,16:00:00,1.13842,1.13951,1.13746,1.13768,14252,17.976424361491567
2019-02-06,20:00:00,1.13768,1.1382,1.13617,1.13638,10033,8.357075023741672
2019-02-07,00:00:00,1.13636,1.13691,1.13603,1.13651,4453,12.110311750598967
2019-02-07,04:00:00,1.13651,1.13672,1.13582,1.13593,3270,8.870967741934962
2019-02-07,08:00:00,1.13593,1.13662,1.13533,1.13538,5342,4.406779661015818
2019-02-07,12:00:00,1.13538,1.13567,1.13242,1.13279,13990,3.469750889678764
2019-02-12,00:00:00,1.12757,1.12787,1.12735,1.12781,3917,7.725788900979168
2019-02-12,04:00:00,1.12781,1.12847,1.12719,1.128,5572,10.35673187571824
2019-02-12,08:00:00,1.12801,1.12875,1.12745,1.12847,5381,17.018633540373585
2019-02-12,12:00:00,1.12847,1.129,1.12573,1.12819,11656,14.28571428571469
2019-03-07,20:00:00,1.12314,1.12335,1.11756,1.11829,17730,16.51825467497808
2019-03-14,00:00:00,1.13333,1.13372,1.1322,1.13299,6018,80.91603053435115
2019-04-19,16:00:00,1.12449,1.12473,1.12416,1.12459,6032,17.983651226157278
2019-04-19,20:00:00,1.12459,1.12463,1.12376,1.12388,5281,19.27945472249185
2019-04-24,20:00:00,1.11909,1.11918,1.11401,1.1156,14385,19.38502673796745
2019-04-25,00:00:00,1.1156,1.11588,1.11497,1.1153,3912,13.445378151260101
2019-04-25,04:00:00,1.1153,1.11599,1.11445,1.11561,4394,14.640883977900046
2019-04-25,08:00:00,1.11561,1.1162,1.11441,1.1154,9129,14.470989761091644
2019-04-25,12:00:00,1.1154,1.11549,1.11215,1.11232,13996,12.332751599766851
2019-04-25,20:00:00,1.11391,1.11432,1.11266,1.11328,6540,19.525350593311757
2019-04-26,04:00:00,1.1135,1.11408,1.11237,1.11355,5843,18.816067653276704
2019-05-29,12:00:00,1.11531,1.11589,1.11471,1.1151,10281,16.983122362870105
2019-05-29,16:00:00,1.1151,1.11565,1.1124,1.11349,20568,17.25616291532799
2019-05-29,20:00:00,1.11349,1.11391,1.1126,1.11316,6372,16.788321167884007
2019-05-30,20:00:00,1.11387,1.11396,1.11323,1.11343,4996,18.093174431202684
2019-06-03,04:00:00,1.11733,1.11896,1.11723,1.11842,6432,81.08747044917233
2019-06-03,16:00:00,1.11803,1.12086,1.11803,1.12041,16829,81.54246100519943
2019-06-03,20:00:00,1.12042,1.12616,1.12031,1.12468,12401,86.15084525357605
2019-06-04,00:00:00,1.12468,1.12473,1.12399,1.12454,2785,85.07560815253245
2019-06-04,04:00:00,1.12454,1.12548,1.12437,1.12529,5229,88.20876288659903
2019-06-04,08:00:00,1.1253,1.12769,1.1245,1.12622,11459,91.71894604768006
2019-06-04,12:00:00,1.12623,1.12634,1.12397,1.12534,14070,86.82634730539027
2019-06-14,16:00:00,1.12587,1.12674,1.12129,1.12161,23322,15.149802148106374
2019-06-14,20:00:00,1.12161,1.12173,1.1202,1.12103,8187,16.281895504252688
2019-06-21,04:00:00,1.12941,1.13087,1.12919,1.13015,6609,81.37769994162284
2019-06-21,08:00:00,1.13015,1.13158,1.12827,1.13112,13416,82.0281690140843
2019-06-21,12:00:00,1.13112,1.13171,1.12966,1.13163,14026,84.66292134831501
2019-06-21,16:00:00,1.13165,1.13337,1.13082,1.13282,21212,85.06564551422345
2019-06-21,20:00:00,1.13281,1.13773,1.1318,1.13699,15737,87.6860622462791
2019-06-24,00:00:00,1.13696,1.13849,1.13654,1.13846,2670,87.92569659442758
2019-06-24,04:00:00,1.13846,1.13859,1.13753,1.13807,6443,85.46132339235784
2019-06-24,08:00:00,1.13806,1.1389,1.13721,1.13758,8722,83.02773859896611
2019-06-24,12:00:00,1.13758,1.13982,1.13728,1.13938,10455,81.49666837519268
2019-06-25,00:00:00,1.13947,1.13999,1.13947,1.1399,2227,92.04627621113448
2019-06-25,04:00:00,1.1399,1.14099,1.13961,1.14062,9459,91.97665937271998
2019-06-25,08:00:00,1.14062,1.14116,1.13852,1.13882,13523,80.94612352168147
2019-07-08,16:00:00,1.12207,1.12269,1.12071,1.1208,9292,18.62990810359338
2019-07-08,20:00:00,1.12082,1.12207,1.12069,1.12091,4565,17.31748726655522
2019-07-09,08:00:00,1.12114,1.12181,1.12049,1.12077,5460,18.77022653721741
2019-07-09,12:00:00,1.12077,1.12101,1.11932,1.12027,6545,18.456642800318733
2019-07-17,04:00:00,1.12117,1.1215,1.12068,1.12134,3288,19.459459459458287
2019-07-17,08:00:00,1.12135,1.12173,1.11997,1.12071,5762,17.382413087933614
2019-07-23,04:00:00,1.12041,1.12079,1.11911,1.1195,4448,11.111111111110858
2019-07-23,08:00:00,1.1195,1.11959,1.1184,1.11932,6641,12.679162072767312
2019-07-23,12:00:00,1.11932,1.11934,1.11718,1.11726,6995,9.107468123862404
2019-07-23,16:00:00,1.11726,1.11752,1.11475,1.11559,9894,6.275140788415172
2019-07-23,20:00:00,1.11559,1.1158,1.11467,1.11487,5709,7.870837537840529
2019-07-24,00:00:00,1.11483,1.11548,1.11458,1.11507,2489,10.974244120940583
2019-07-24,04:00:00,1.11507,1.1152,1.11431,1.11437,3631,10.283315844700951
2019-07-24,08:00:00,1.11437,1.11555,1.11269,1.11389,7495,9.97963340122186
2019-07-24,12:00:00,1.11383,1.11551,1.1135,1.1141,8946,11.51151151151143
2019-07-24,16:00:00,1.11409,1.11557,1.1139,1.11409,9569,10.152284263960382
2019-07-24,20:00:00,1.11407,1.11506,1.11329,1.11366,4775,10.917030567686737
2019-07-25,00:00:00,1.11363,1.11435,1.11353,1.11419,2665,10.32967032966981
2019-07-25,04:00:00,1.11419,1.1142,1.11335,1.11354,3741,9.968186638387678
2019-07-25,08:00:00,1.11354,1.11371,1.1125,1.11273,3959,9.832635983263202
2019-07-25,12:00:00,1.11273,1.11614,1.1113,1.11143,10195,9.447236180904014
2019-08-01,04:00:00,1.10714,1.10718,1.10335,1.10456,10416,14.662960389158314
2019-08-01,08:00:00,1.10456,1.10537,1.10323,1.10325,9509,13.881578947367629
2019-08-01,12:00:00,1.10326,1.10502,1.10269,1.10342,12579,14.556135770234903
2019-08-05,16:00:00,1.11796,1.12,1.11701,1.11967,19342,84.67060810810797
2019-08-05,20:00:00,1.11967,1.12131,1.11934,1.11966,15963,84.52380952380994
2019-08-06,00:00:00,1.11964,1.1245,1.11937,1.12419,8506,85.68056648308459
2019-08-28,00:00:00,1.10898,1.10945,1.10872,1.10895,3736,18.878101402373048
2019-08-28,12:00:00,1.1093,1.10978,1.10825,1.10837,18529,19.296375266523683
2019-08-29,16:00:00,1.10741,1.10932,1.10548,1.10583,19765,18.40796019900445
2019-08-30,08:00:00,1.10443,1.10517,1.10333,1.10377,12786,19.166666666667055
2019-08-30,12:00:00,1.10377,1.10458,1.10346,1.10352,13894,19.0307328605211
2019-08-30,16:00:00,1.10352,1.10493,1.09846,1.09891,18203,8.539505187550787
2019-08-30,20:00:00,1.09891,1.09941,1.0963,1.09893,14057,9.380378657487242
2019-09-02,00:00:00,1.09899,1.09965,1.09827,1.09904,3147,10.265183917879128
2019-09-02,04:00:00,1.09901,1.09931,1.09845,1.09901,5781,10.928961748634492
2019-09-02,08:00:00,1.09901,1.09925,1.09768,1.09821,8352,2.398523985241141
2019-09-02,12:00:00,1.0982,1.09875,1.09579,1.09687,13190,2.1558872305153045
2019-09-02,16:00:00,1.09687,1.09708,1.09601,1.09674,7509,2.1720969089402047
2019-09-02,20:00:00,1.09673,1.09754,1.09669,1.09695,2414,4.122807017545455
2019-09-03,00:00:00,1.09695,1.09728,1.09618,1.09642,8850,4.54106280193399
2019-09-03,04:00:00,1.09642,1.09643,1.09307,1.09356,10785,3.574144486693413
2019-09-03,08:00:00,1.09356,1.09494,1.09326,1.09396,15271,5.514157973174093
2019-09-03,12:00:00,1.09396,1.09512,1.09257,1.09369,15108,6.055646481178144
2019-09-05,12:00:00,1.10395,1.10668,1.1029,1.10657,18437,93.10801855533505
2019-09-27,04:00:00,1.09222,1.09255,1.09038,1.09245,4731,19.337748344370027
2019-09-27,08:00:00,1.09244,1.09252,1.09066,1.09177,7814,18.936446173799325
2019-10-11,00:00:00,1.10092,1.10111,1.10038,1.10106,3133,81.92148760330605
2019-10-11,04:00:00,1.10106,1.10178,1.10048,1.10153,3506,81.42250530785603
2019-10-11,12:00:00,1.10111,1.10624,1.10008,1.10539,18309,83.8059701492549
2019-10-17,16:00:00,1.11156,1.11303,1.11014,1.11288,15386,82.59036144578295
2019-10-17,20:00:00,1.11288,1.11321,1.11203,1.11244,5576,88.11053984575896
2019-10-18,00:00:00,1.11245,1.11284,1.11227,1.11246,2907,85.35233570863089
2019-10-18,04:00:00,1.11246,1.11309,1.11213,1.11274,3713,86.40624999999957
2019-10-18,08:00:00,1.11274,1.11287,1.11146,1.1124,6065,84.1463414634143
2019-10-18,12:00:00,1.1124,1.11465,1.11212,1.1143,9321,88.26739427012193
2019-10-18,16:00:00,1.1143,1.11591,1.1135,1.11545,10543,88.83116883116797
2019-10-18,20:00:00,1.11545,1.11702,1.11462,1.11689,8360,94.50000000000006
2019-10-21,00:00:00,1.11604,1.11634,1.11497,1.11558,3848,82.49400479616347
2019-10-21,04:00:00,1.11558,1.11632,1.11542,1.11598,3445,82.99689440993826
2019-10-21,08:00:00,1.11598,1.11669,1.11496,1.11642,6098,84.19062027231499
2019-10-21,12:00:00,1.11642,1.11793,1.11608,1.11684,8122,84.2620481927716
2019-11-06,00:00:00,1.10647,1.10753,1.10642,1.10739,2999,19.218241042345355
2019-11-06,16:00:00,1.1082,1.10918,1.10728,1.10738,7956,18.544303797466924
2019-11-06,20:00:00,1.10738,1.10792,1.10649,1.10675,7289,18.8061617458264
2019-11-18,20:00:00,1.10807,1.10899,1.1074,1.10753,4343,82.2813688212918
2019-11-25,20:00:00,1.10115,1.10141,1.10044,1.10091,4493,18.78589007383296
2019-12-03,20:00:00,1.10821,1.10934,1.1078,1.10811,5471,80.51761322789446
2019-12-04,04:00:00,1.10817,1.10843,1.10766,1.10792,2990,82.45436105476661
2019-12-04,08:00:00,1.10792,1.10794,1.10731,1.10772,2809,80.20512820512818
2019-12-12,04:00:00,1.11326,1.11441,1.11314,1.11435,2989,83.07053941908573
2019-12-27,20:00:00,1.11627,1.11882,1.11586,1.1176,7779,80.93883357041236
2019-12-30,00:00:00,1.11754,1.11839,1.11713,1.11813,1741,83.81421534130922
2019-12-30,04:00:00,1.11813,1.12107,1.11806,1.11991,4376,92.31287929871931
2019-12-30,08:00:00,1.11991,1.12057,1.11921,1.11958,5010,89.13525498891441
2019-12-30,12:00:00,1.11959,1.12044,1.11897,1.11916,7677,89.53229398663605
2019-12-30,16:00:00,1.11916,1.12079,1.11816,1.12005,10150,89.82683982683902
2019-12-30,20:00:00,1.12006,1.12206,1.11998,1.12019,5814,93.12130177514732
2019-12-31,00:00:00,1.12019,1.12044,1.11962,1.12012,2921,91.81669394435268
2019-12-31,04:00:00,1.12012,1.12145,1.11987,1.12035,2976,91.70124481327716
2019-12-31,08:00:00,1.12035,1.12083,1.1202,1.12053,2825,93.19502074688768
2019-12-31,12:00:00,1.12053,1.12282,1.12027,1.12277,7018,93.46092503987218
2019-12-31,16:00:00,1.12277,1.12392,1.12171,1.12237,10454,89.72198820556028
2019-12-31,20:00:00,1.12237,1.12311,1.1216,1.12167,7191,82.17270194985967
2020-01-08,20:00:00,1.11197,1.11258,1.11082,1.1111,8423,18.68206521739141
2020-01-09,08:00:00,1.11152,1.11203,1.1111,1.11152,4136,19.215987701767844
2020-01-09,12:00:00,1.11151,1.1119,1.10965,1.11046,7980,18.16860465116241
2020-01-09,20:00:00,1.11023,1.11112,1.10935,1.11059,5188,17.826825127332995
2020-01-10,08:00:00,1.11081,1.1111,1.11042,1.1107,2535,17.04225352112404
2020-01-10,12:00:00,1.11069,1.11091,1.1085,1.10931,6496,13.436385255646968
2020-01-27,16:00:00,1.10244,1.1032,1.10112,1.10125,9281,18.18936877076132
2020-01-27,20:00:00,1.10124,1.10219,1.10096,1.10162,4315,19.788273615632676
2020-01-31,20:00:00,1.10805,1.10951,1.10747,1.10943,12675,83.0604982206414
2020-02-03,00:00:00,1.10907,1.10927,1.10821,1.1089,2347,81.43754361479459
2020-02-05,04:00:00,1.10447,1.10449,1.10335,1.10341,2866,18.775933609959253
2020-02-05,16:00:00,1.10217,1.10232,1.09963,1.1002,10581,18.14198071866811
2020-02-05,20:00:00,1.1002,1.10068,1.09935,1.09959,4482,19.14893617021295
2020-02-06,04:00:00,1.10003,1.10005,1.09943,1.09971,2057,17.145688800792684
2020-02-06,16:00:00,1.10002,1.10042,1.09643,1.09765,8097,19.29824561403531
2020-02-06,20:00:00,1.09765,1.09834,1.09706,1.09768,5946,16.795865633074186
2020-02-07,08:00:00,1.09831,1.09833,1.09666,1.09667,5846,16.609589041094893
2020-02-07,12:00:00,1.09667,1.09709,1.09477,1.09519,7695,16.033057851238866
2020-02-12,16:00:00,1.09119,1.09144,1.08861,1.08942,8468,18.43373493975946
2020-02-12,20:00:00,1.08942,1.08975,1.08651,1.08663,6637,11.889400921659075
2020-02-14,00:00:00,1.08433,1.08454,1.08366,1.08412,3048,19.642857142858773
2020-02-14,04:00:00,1.08414,1.08417,1.08272,1.0831,3323,14.487079091621553
2020-02-19,16:00:00,1.07915,1.08037,1.07821,1.07912,9616,19.354838709677594
2020-02-27,20:00:00,1.0984,1.09949,1.09646,1.09872,16905,81.05654147750641
2020-03-02,00:00:00,1.10407,1.10738,1.10374,1.10516,3430,86.59018987341769
2020-03-02,04:00:00,1.10515,1.10647,1.10362,1.10524,10285,84.63978251019483
2020-03-02,08:00:00,1.10524,1.10785,1.10382,1.10631,10575,90.51329055911998
2020-03-02,12:00:00,1.10631,1.11193,1.106,1.11192,18161,91.89189189189185
2020-03-02,16:00:00,1.11184,1.11642,1.10996,1.11309,23794,91.75627240143362
2020-03-02,20:00:00,1.11309,1.11845,1.11245,1.11637,15231,92.03539823008849
2020-03-03,00:00:00,1.11637,1.11637,1.11235,1.11441,7077,83.25716659742352
2020-03-04,00:00:00,1.11757,1.11851,1.11673,1.11763,7529,82.06412825651275
2020-03-06,12:00:00,1.12341,1.13405,1.12288,1.13324,22852,84.68067906224752
2020-03-09,00:00:00,1.13469,1.13966,1.13397,1.13876,8086,83.9027056572835
2020-03-09,04:00:00,1.13876,1.14964,1.13558,1.14159,21578,85.20965692503192
2020-03-09,08:00:00,1.14159,1.14752,1.13808,1.14381,22901,86.14457831325316
2020-03-09,12:00:00,1.14381,1.14396,1.13652,1.14244,37689,83.38777414839004
2020-03-09,16:00:00,1.14244,1.14841,1.13749,1.14192,57451,85.37983755375075
2020-03-09,20:00:00,1.14192,1.14786,1.14136,1.14516,34697,84.34382194934784
2020-03-12,16:00:00,1.12372,1.13011,1.10803,1.10816,51668,17.600000000000023
2020-03-27,00:00:00,1.10534,1.10586,1.1021,1.10471,7559,89.96200126662475
2020-03-27,04:00:00,1.10471,1.10866,1.10247,1.10788,15166,97.40900678593475
2020-03-27,08:00:00,1.10788,1.10788,1.10082,1.10213,19720,81.4418473669391
2020-03-27,16:00:00,1.10067,1.10595,1.09533,1.10588,32786,80.69705093833794
2020-03-27,20:00:00,1.1059,1.1147,1.10525,1.11431,36452,83.86308068459665
2020-04-03,00:00:00,1.08494,1.08664,1.08415,1.08458,5797,15.103734439834383
2020-04-03,04:00:00,1.08458,1.08552,1.0833,1.08454,9619,8.318425760286118
2020-04-03,08:00:00,1.08454,1.08511,1.07874,1.07901,14696,6.8156834005129525
2020-04-03,12:00:00,1.07902,1.08158,1.07843,1.07889,21307,6.948076204706666
2020-04-03,16:00:00,1.07889,1.08092,1.07727,1.07976,26771,12.609699769053591
2020-04-03,20:00:00,1.07976,1.0828,1.07782,1.08127,17746,19.90610328638499
2020-04-06,00:00:00,1.08088,1.08213,1.07979,1.08052,7172,19.97173810645316
2020-04-06,04:00:00,1.08051,1.08232,1.07986,1.08147,14125,17.883035282745368
2020-04-06,08:00:00,1.08147,1.08354,1.08068,1.08175,15985,17.524271844660603
2020-04-06,12:00:00,1.08175,1.08179,1.0783,1.07991,20012,17.044381491973922
2020-04-07,20:00:00,1.08858,1.09097,1.08828,1.09046,12877,81.21964382083067
2020-04-17,08:00:00,1.08665,1.08742,1.08199,1.08286,17149,17.15498938428817
2020-05-06,00:00:00,1.08464,1.08476,1.08338,1.08384,3706,11.434108527131386
2020-05-06,04:00:00,1.08384,1.08436,1.0832,1.08346,5067,12.240663900414674
2020-05-06,08:00:00,1.08346,1.08409,1.08162,1.08234,8305,12.798264642082117
2020-05-06,12:00:00,1.08234,1.08247,1.07818,1.08125,12062,13.325804630152078
2020-05-06,16:00:00,1.08125,1.08268,1.07899,1.08057,16159,13.258426966291808
2020-05-06,20:00:00,1.08056,1.08168,1.07934,1.07934,8743,11.140724946694775
2020-05-07,00:00:00,1.07934,1.07997,1.079,1.07979,3643,15.563725490196106
2020-05-07,04:00:00,1.07979,1.08044,1.07921,1.08006,4559,18.37802485284483
2020-05-07,08:00:00,1.08006,1.08162,1.07861,1.07988,9962,15.033557046979865
2020-05-07,12:00:00,1.07988,1.08035,1.07782,1.07905,13542,13.911933631142688
2020-05-18,20:00:00,1.09028,1.09269,1.08989,1.09208,11078,85.09615384615353
2020-05-19,00:00:00,1.09208,1.09211,1.09101,1.09139,4114,81.20950323974108
2020-05-19,08:00:00,1.09081,1.09452,1.09076,1.09291,8611,80.12726382770454
2020-05-19,12:00:00,1.09289,1.09759,1.09214,1.09482,12303,82.12039532794284
2020-05-20,12:00:00,1.09427,1.09651,1.0938,1.09641,9980,80.18908465835906
2020-05-20,16:00:00,1.09642,1.09989,1.09492,1.09792,14479,85.06959088992018
2020-05-20,20:00:00,1.09792,1.0992,1.09711,1.09812,8636,84.74137931034514
2020-06-01,00:00:00,1.1115,1.11195,1.11025,1.11155,3130,82.23483195111297
2020-06-01,04:00:00,1.11155,1.11403,1.11126,1.11328,8458,81.24423963133637
2020-06-01,08:00:00,1.11328,1.11536,1.11304,1.11486,9317,80.92783505154623
2020-06-03,20:00:00,1.1246,1.12576,1.12322,1.12419,10197,80.9705042816372
2020-06-24,04:00:00,1.13124,1.13257,1.13089,1.13153,7258,84.11996066863367
2020-06-26,12:00:00,1.12252,1.12391,1.1209,1.12104,8573,19.092516205068378
2020-07-22,12:00:00,1.15179,1.15835,1.15066,1.15784,15088,80.09781790820263
2020-08-18,04:00:00,1.18743,1.18964,1.18741,1.18856,5489,82.30897009966813
2020-08-18,08:00:00,1.18856,1.19056,1.18823,1.18931,8227,82.27953410981715
2020-08-18,12:00:00,1.1893,1.19149,1.18858,1.19063,11137,87.4414976599071
2020-08-18,16:00:00,1.19063,1.19656,1.1904,1.19279,16910,95.0924608819355
2020-08-18,20:00:00,1.19279,1.19386,1.19218,1.19329,6338,95.01805054151717
2020-08-19,00:00:00,1.19331,1.19507,1.19289,1.19462,2974,94.58823529411869
2020-08-19,04:00:00,1.19459,1.19526,1.19276,1.19296,5669,82.63118994826398
2020-08-19,08:00:00,1.193,1.19474,1.1922,1.19372,7765,82.26415094339673
2020-08-21,12:00:00,1.18403,1.18405,1.17718,1.17746,14209,17.188823031328596
2020-08-21,16:00:00,1.17744,1.17896,1.17542,1.17741,16044,14.404190309908003
2020-09-01,04:00:00,1.19366,1.19972,1.1936,1.19894,8067,80.91603053435118
2020-09-01,08:00:00,1.19894,1.19966,1.19649,1.19906,10184,80.91603053435118
2020-09-03,12:00:00,1.18175,1.18358,1.18016,1.18132,11099,8.716026241799355
2020-09-03,16:00:00,1.1813,1.18489,1.18067,1.18297,17567,14.822912111937086
2020-09-30,00:00:00,1.17394,1.17457,1.17359,1.17416,2429,85.89595375722553
2020-10-21,00:00:00,1.18241,1.1832,1.18192,1.1829,2954,83.089526038619
2020-10-21,04:00:00,1.1829,1.18482,1.18281,1.18465,5597,84.65215082315433
2020-10-21,08:00:00,1.18467,1.18702,1.18428,1.18673,8211,86.46833013435692
2020-10-21,12:00:00,1.18673,1.18673,1.18414,1.18501,10131,83.11808118081109
2020-10-21,16:00:00,1.18507,1.18806,1.1844,1.18691,13005,83.39382940108815
2020-10-28,12:00:00,1.17705,1.17706,1.17297,1.17362,12292,18.61667744020697
2020-10-29,12:00:00,1.17361,1.17401,1.17021,1.17038,11822,18.879999999999526
2020-10-29,16:00:00,1.17038,1.17171,1.16548,1.16569,17639,15.252046531666878
2020-10-29,20:00:00,1.16567,1.16783,1.16499,1.16743,7586,19.352193521935348
2020-10-30,00:00:00,1.1674,1.16789,1.16679,1.16781,3360,17.31820092475867
2020-11-02,08:00:00,1.16404,1.16435,1.16269,1.16298,6203,19.368203003626007
2020-11-06,12:00:00,1.18403,1.18805,1.18255,1.18776,16060,92.06349206349213
2020-11-06,16:00:00,1.18775,1.18909,1.18511,1.18722,23488,89.71857410881807
2020-11-06,20:00:00,1.18727,1.18903,1.18707,1.18746,12844,87.67985611510797
2020-11-09,00:00:00,1.18873,1.1895,1.18836,1.18923,3110,88.52596314907882
2020-11-09,04:00:00,1.18923,1.18952,1.18788,1.18912,8946,87.24261414503127
2020-11-09,08:00:00,1.18912,1.18984,1.18799,1.18885,8957,85.74040219378416
2020-11-09,12:00:00,1.18885,1.18999,1.18599,1.18868,15568,84.88051470588229
2020-11-16,00:00:00,1.184,1.18488,1.1827,1.18447,2099,85.46798029556619
2020-11-16,04:00:00,1.18447,1.18542,1.18373,1.18526,6306,84.50087565674211
2020-11-16,08:00:00,1.18518,1.18568,1.18442,1.18559,4765,84.22459893048085
2020-11-26,00:00:00,1.19154,1.19245,1.19111,1.19164,3372,83.50168350168336
2020-11-26,04:00:00,1.19165,1.19292,1.19164,1.19233,3887,81.22605363984627
2020-11-26,08:00:00,1.19233,1.19409,1.192,1.19261,4870,81.56508653122604
2020-12-03,04:00:00,1.21141,1.2125,1.2104,1.21238,6700,84.31906614786004
2020-12-03,08:00:00,1.21238,1.21256,1.21133,1.21227,7911,87.37903225806429
2020-12-03,12:00:00,1.21227,1.21393,1.21011,1.21291,17048,86.62964545066187
2020-12-03,16:00:00,1.21292,1.21746,1.21188,1.21613,23669,87.73991382687007
2020-12-03,20:00:00,1.21612,1.21633,1.21327,1.21426,13033,81.65810711665405
2021-01-11,08:00:00,1.21732,1.21934,1.21666,1.21785,10774,14.80828558836582
2021-01-11,12:00:00,1.21784,1.21996,1.21545,1.21664,16207,14.711033274956904
