trade_date,trade_time,open,high,low,close,volume,week,prev_week_high,prev_week_low,rsi,distance_to_prev_week_high_pct,distance_to_prev_week_low_pct,signal,forward_1,forward_3,forward_6
2019-11-06,00:00:00,109.227,109.24,109.116,109.144,4583,2019-11-04/2019-11-10,109.285,107.884,91.40233722871396,-0.12902045111405144,1.1679211004412193,BEARISH_WEEKLY_STRUCTURE,-0.10719783038921464,-0.13193579124826416,-0.20798211537052322
2019-11-26,16:00:00,108.943,109.123,108.918,109.08,8426,2019-11-25/2019-12-01,109.07,108.275,80.79385403328895,0.009168423947928042,0.7434772569845233,BEARISH_WEEKLY_STRUCTURE,-0.04217088375503508,0.01741840850752242,0.2814448111477834
2019-11-26,20:00:00,109.079,109.138,109.011,109.034,5745,2019-11-25/2019-12-01,109.07,108.275,86.20218579234843,-0.03300632621251229,0.7009928422997002,BEARISH_WEEKLY_STRUCTURE,0.05778014197405229,0.14124034704770655,0.5007612304418734
2019-11-27,00:00:00,109.027,109.101,109.008,109.097,3599,2019-11-25/2019-12-01,109.07,108.275,84.65045592705,0.024754744659393993,0.7591780189332611,BEARISH_WEEKLY_STRUCTURE,0.0018332309779458184,0.013749232334528511,0.2511526439773788
2019-11-27,04:00:00,109.097,109.15,109.066,109.099,4900,2019-11-25/2019-12-01,109.07,108.275,84.9544072948326,0.026588429448987413,0.7610251673978278,BEARISH_WEEKLY_STRUCTURE,0.08157728301817489,0.2639804214520726,0.3198929412735126
2019-11-27,08:00:00,109.1,109.188,109.098,109.188,3425,2019-11-25/2019-12-01,109.07,108.275,85.04531722054338,0.108187402585504,0.8432232740706502,BEARISH_WEEKLY_STRUCTURE,-0.06960471846723781,0.3590138110415026,0.2088141554016874
2019-12-13,04:00:00,109.404,109.623,109.349,109.582,10818,2019-12-09/2019-12-15,109.726,108.426,80.91822094691567,-0.13123598782422166,1.0661649419880765,BEARISH_WEEKLY_STRUCTURE,0.04015257980326253,-0.2783303827270835,-0.16973590553192391
2019-12-13,08:00:00,109.581,109.661,109.548,109.626,6198,2019-12-09/2019-12-15,109.726,108.426,80.89080459770153,-0.09113610265570085,1.106745614520505,BEARISH_WEEKLY_STRUCTURE,0.02645357853063722,-0.25541386167515107,-0.20524328170325334
2019-12-13,12:00:00,109.626,109.706,109.575,109.655,8248,2019-12-09/2019-12-15,109.726,108.426,82.73638968481445,-0.06470663288554943,1.1334919668714138,BEARISH_WEEKLY_STRUCTURE,-0.34471752314075976,-0.24987460672108058,-0.18603802836168687
2020-01-10,08:00:00,109.527,109.603,109.527,109.571,3476,2020-01-06/2020-01-12,109.484,107.839,84.9667405764967,0.07946366592379096,1.6060979793952088,BEARISH_WEEKLY_STRUCTURE,0.045632512252326944,-0.06479816739830609,0.050195763477568725
2020-01-10,12:00:00,109.571,109.653,109.555,109.621,3801,2020-01-06/2020-01-12,109.484,107.839,82.51676121712224,0.12513243944320673,1.6524633945047675,BEARISH_WEEKLY_STRUCTURE,-0.05838297406518181,-0.0638563778837934,0.20525264319793518
2020-01-13,08:00:00,109.611,109.646,109.609,109.626,2065,2020-01-13/2020-01-19,109.688,107.647,82.15451577801964,-0.056523958865142596,1.838416305145521,BEARISH_WEEKLY_STRUCTURE,0.20068231988761687,0.26909674712203463,0.32017951945706224
2020-01-13,12:00:00,109.626,109.922,109.616,109.846,5471,2020-01-13/2020-01-19,109.688,107.647,83.33333333333333,0.14404492743053135,2.0427880015234963,BEARISH_WEEKLY_STRUCTURE,0.06736704113030793,0.14929992899149852,0.11652677384702229
2020-03-30,00:00:00,107.676,107.974,107.604,107.66,7889,2020-03-30/2020-04-05,111.711,107.756,10.228716645489257,-3.626321490274012,-0.08909016667285685,BULLISH_WEEKLY_STRUCTURE,-0.3223109790079828,0.26379342374141374,0.3798996841909772
2020-04-06,00:00:00,108.346,108.737,108.339,108.711,9269,2020-04-06/2020-04-12,108.725,106.918,88.53974121996232,-0.012876523338694684,1.676986101498337,BEARISH_WEEKLY_STRUCTURE,0.13522090680796384,0.19869194469741627,0.38266596756537685
2020-04-06,04:00:00,108.713,109.085,108.667,108.858,31225,2020-04-06/2020-04-12,108.725,106.918,88.83385862224162,0.12232697171764524,1.8144746441197905,BEARISH_WEEKLY_STRUCTURE,0.2912050561281606,0.2269011005162688,-0.07257160704772064
2020-06-10,08:00:00,107.685,107.686,107.286,107.345,8541,2020-06-08/2020-06-14,109.848,107.381,12.598684210526201,-2.2786031607311923,-0.03352548402417687,BULLISH_WEEKLY_STRUCTURE,0.012110484885188158,-0.20774139456891236,-0.3810144860030666
2020-06-10,12:00:00,107.345,107.405,107.257,107.358,8096,2020-06-08/2020-06-14,109.848,107.381,13.437393959959309,-2.266768625737378,-0.021419059237664146,BULLISH_WEEKLY_STRUCTURE,-0.10525531399616195,-0.3353266640585698,-0.2580152387339565
2020-06-10,16:00:00,107.359,107.449,107.161,107.245,11840,2020-06-08/2020-06-14,109.848,107.381,13.04777594728175,-2.3696380452989536,-0.12665182853577045,BULLISH_WEEKLY_STRUCTURE,-0.11469066156930827,-0.2489626556016692,-0.5333581985174158
2020-07-27,04:00:00,105.99,106.05,105.447,105.562,10931,2020-07-27/2020-08-02,107.533,105.679,16.34695579649653,-1.8329257065273021,-0.11071262975615252,BULLISH_WEEKLY_STRUCTURE,0.0056838635114910925,-0.2557738580170857,0.01894621170496582
2020-07-27,08:00:00,105.563,105.665,105.38,105.568,7510,2020-07-27/2020-08-02,107.533,105.679,16.583333333332845,-1.827346024011237,-0.10503505899942676,BULLISH_WEEKLY_STRUCTURE,-0.2519702940284851,-0.13166868748105087,0.048310093967870886
2020-08-04,12:00:00,105.921,106.138,105.87,106.116,9170,2020-08-03/2020-08-09,106.107,104.185,80.900034352456,0.008482004014815556,1.8534337956519624,BEARISH_WEEKLY_STRUCTURE,-0.22805232010253348,-0.4608164650005695,-0.3665799690904254
2020-08-18,04:00:00,106.002,106.003,105.565,105.639,8286,2020-08-17/2020-08-23,107.047,105.705,10.383189122372855,-1.3153100974338388,-0.062437916844049486,BULLISH_WEEKLY_STRUCTURE,-0.10886131069017588,-0.21298952091556556,-0.06247692613523652
2020-10-12,16:00:00,105.457,105.457,105.241,105.318,7176,2020-10-12/2020-10-18,106.107,105.263,19.63470319634868,-0.7435890186321369,0.052250078375110545,BULLISH_WEEKLY_STRUCTURE,0.014242579616020594,0.07785943523425042,0.21838622077897793
2020-10-12,20:00:00,105.318,105.367,105.307,105.333,4173,2020-10-12/2020-10-18,106.107,105.263,19.266055045873586,-0.729452345274111,0.06650009975014314,BULLISH_WEEKLY_STRUCTURE,0.005696220557660209,0.12721559245440683,0.12246874198969449
2020-11-09,00:00:00,103.296,103.341,103.182,103.256,5839,2020-11-09/2020-11-15,105.344,103.175,16.300768386388526,-1.9820777642770298,0.07850739035619392,BULLISH_WEEKLY_STRUCTURE,0.10459440613620913,0.9190749205857268,1.8216859068722402
2020-11-10,20:00:00,105.193,105.404,105.179,105.284,7879,2020-11-09/2020-11-15,105.344,103.175,81.02189781021883,-0.05695625759415636,2.044099830385276,BEARISH_WEEKLY_STRUCTURE,-0.02184567455644765,0.11397743246836207,0.15576915770676195
2020-11-11,00:00:00,105.284,105.331,105.224,105.261,6667,2020-11-09/2020-11-15,105.344,103.175,80.05548705302053,-0.07878948967193045,2.021807608432274,BEARISH_WEEKLY_STRUCTURE,-0.16815344714565938,0.18050370032585453,0.14440296026068633
2020-11-11,08:00:00,105.084,105.437,105.074,105.404,5262,2020-11-09/2020-11-15,105.344,103.175,80.0503637381084,0.05695625759416984,2.160407075357402,BEARISH_WEEKLY_STRUCTURE,0.044590338127582486,0.04174414633220459,-0.1185913248074077
