trade_date,trade_time,open,high,low,close,volume,prev_daily_low,signal,breakout_count,forward_1,forward_3,forward_6
2023-12-12,00:00:00,0.87799,0.87858,0.87753,0.87783,2840,0.87786,BEARISH_DAILY_LOW_BREAKOUT,1,-0.13670072793137383,-0.10594306414681504,-0.27226228312999134
2023-12-13,20:00:00,0.87711,0.87799,0.86901,0.87154,11298,0.87224,BEARISH_DAILY_LOW_BREAKOUT,1,-0.30061729811597354,-0.06081189618377016,-0.4509259471739667
2023-12-14,00:00:00,0.8712,0.87148,0.86881,0.86892,5274,0.86901,BEARISH_DAILY_LOW_BREAKOUT,1,-0.11853795516272791,0.08055977535330329,-0.20715370805137684
2023-12-19,04:00:00,0.8673,0.86769,0.86619,0.86625,3641,0.86661,BEARISH_DAILY_LOW_BREAKOUT,1,-0.01731601731601541,-0.516017316017313,-0.5737373737373644
2023-12-21,12:00:00,0.86201,0.86229,0.85621,0.85796,8017,0.85909,BEARISH_DAILY_LOW_BREAKOUT,1,0.016317777052546622,-0.1841577695929781,-0.5757844188540193
2023-12-22,08:00:00,0.85718,0.85723,0.85501,0.85563,6975,0.85599,BEARISH_DAILY_LOW_BREAKOUT,1,-0.30503839276322725,0.009349835793505252,0.20920257587975624
2023-12-27,08:00:00,0.85369,0.85487,0.85162,0.8519,5115,0.8531,BEARISH_DAILY_LOW_BREAKOUT,1,-0.04225848104237903,-1.0470712524944288,-1.9509332081230155
2023-12-28,00:00:00,0.84174,0.84348,0.84051,0.8406,3041,0.84082,BEARISH_DAILY_LOW_BREAKOUT,1,-0.02617178206043278,-0.1368070425886253,0.21770164168451087
2024-01-11,00:00:00,0.85045,0.85108,0.84937,0.84944,2518,0.85066,BEARISH_DAILY_LOW_BREAKOUT,1,0.0588623092861245,0.6262949708042936,0.2425127142588131
2024-01-23,04:00:00,0.86799,0.86821,0.86554,0.86564,4855,0.86658,BEARISH_DAILY_LOW_BREAKOUT,1,0.28764844508109516,0.6630932027170738,0.40316990896908567
2024-01-24,12:00:00,0.86521,0.86567,0.86081,0.86108,8500,0.86498,BEARISH_DAILY_LOW_BREAKOUT,1,0.12658521856273927,0.35769034236076586,0.45872625075486706
2024-01-29,20:00:00,0.86386,0.86438,0.86068,0.86125,5340,0.86159,BEARISH_DAILY_LOW_BREAKOUT,1,0.016255442670540375,0.20551523947750935,0.052249637155304667
