trade_date,trade_time,open,high,low,close,volume,recent_low,recent_high,distance_to_recent_low_pct,distance_to_recent_high_pct,signal,forward_1,forward_3,forward_6
2007-04-03,04:00:00,1.9784,1.9788,1.9774,1.9774,298,1.9544,1.9801,1.1768317642243211,-0.13635674965910433,DOUBLE_TOP_BEARISH,0.050571457469398694,-0.09102862344492889,-0.13148578942044784
2007-04-03,08:00:00,1.9777,1.9823,1.977,1.9784,1326,1.9554,1.9801,1.1762299273805823,-0.08585424978536613,DOUBLE_TOP_BEARISH,-0.10109179134654275,-0.21734735139506525,-0.14152850788515536
2007-04-04,04:00:00,1.9741,1.9749,1.9716,1.9748,538,1.972,1.9823,0.14198782961461134,-0.3783483831912344,DOUBLE_BOTTOM_BULLISH,0.04051043143609033,0.0557018432246242,0.035446627506579044
2007-04-04,12:00:00,1.9758,1.9763,1.9716,1.9733,1117,1.9716,1.9823,0.08622438628525232,-0.4540180598294858,DOUBLE_BOTTOM_BULLISH,0.13175898241524026,0.14696194192468973,-0.2685856180003082
2007-04-05,08:00:00,1.9753,1.9769,1.9728,1.9733,1011,1.9716,1.9785,0.08622438628525232,-0.26282537275713275,DOUBLE_BOTTOM_BULLISH,-0.2685856180003082,-0.12669132924542373,-0.10642071656615776
2007-04-06,12:00:00,1.9713,1.9716,1.9636,1.9655,785,1.9667,1.9769,-0.06101591498448507,-0.5766604279427424,DOUBLE_BOTTOM_BULLISH,-0.0559654032052964,-0.08649198677181556,-0.21877384889340984
2007-04-06,16:00:00,1.9654,1.9663,1.9636,1.9644,598,1.9636,1.9769,0.04074149521286982,-0.6323031008144153,DOUBLE_BOTTOM_BULLISH,0.040724903278361535,0.015271838729381338,-0.24944003257991776
2007-04-06,20:00:00,1.9643,1.9661,1.9643,1.9652,266,1.9636,1.9769,0.08148299042575095,-0.5918357023622866,DOUBLE_BOTTOM_BULLISH,-0.07123956849176001,-0.045796865458992614,-0.13230205577041307
2007-04-09,00:00:00,1.9651,1.9655,1.9637,1.9638,156,1.9636,1.9769,0.010185373803217455,-0.6626536496535035,DOUBLE_BOTTOM_BULLISH,0.04582951420714436,-0.1323963743762061,0.05092168245239393
2007-04-09,04:00:00,1.9637,1.9647,1.9637,1.9647,178,1.9636,1.9742,0.056019555917696015,-0.48120757775301715,DOUBLE_BOTTOM_BULLISH,-0.020359342393238458,-0.26467145111212254,0.1832340815391687
2007-04-09,08:00:00,1.9645,1.9652,1.9634,1.9643,474,1.9636,1.9737,0.0356488083112611,-0.4762628565638179,DOUBLE_BOTTOM_BULLISH,-0.15781703405792805,-0.08654482512854629,0.310543196049483
2007-04-09,12:00:00,1.9644,1.9649,1.9612,1.9612,541,1.9634,1.9722,-0.11205052460018232,-0.5577527634114136,DOUBLE_BOTTOM_BULLISH,-0.08668162349582066,0.18356108504997182,0.622068121558229
2007-04-09,16:00:00,1.9613,1.9627,1.9591,1.9595,824,1.9612,1.9722,-0.08668162349582066,-0.6439509177568165,DOUBLE_BOTTOM_BULLISH,0.15820362337330343,0.44909415667261643,0.6481245215616194
2007-04-10,08:00:00,1.9681,1.9712,1.9673,1.9704,1339,1.9591,1.9698,0.5767954673064094,0.030459945172095337,DOUBLE_TOP_BEARISH,0.1522533495736964,0.11672756800649454,0.3755582622817739
2007-04-10,12:00:00,1.9702,1.9751,1.9697,1.9734,1224,1.9591,1.9712,0.729927007299269,0.11160714285714184,DOUBLE_TOP_BEARISH,-0.06080875646093493,-0.07094354920442221,0.17735887301104988
2007-04-10,16:00:00,1.9735,1.9746,1.9706,1.9722,1126,1.9591,1.9751,0.6686743913021228,-0.14682800870842613,DOUBLE_TOP_BEARISH,0.02535239833687988,0.11662103234965869,0.22310110536456546
2007-04-10,20:00:00,1.972,1.9727,1.9704,1.9727,419,1.9591,1.9751,0.6941963146342623,-0.12151283479318413,DOUBLE_TOP_BEARISH,-0.03548436153494819,0.2585289197546563,0.10645308460486708
2007-04-11,04:00:00,1.9722,1.9777,1.971,1.9745,883,1.9591,1.9751,0.7860752386299759,-0.030378208698301656,DOUBLE_TOP_BEARISH,0.1671309192200598,0.10635603950367135,0.015193719929105547
2007-04-11,08:00:00,1.9744,1.9817,1.9744,1.9778,1632,1.9591,1.9777,0.9545199326221193,0.005056378621630631,DOUBLE_TOP_BEARISH,-0.04550510668418954,-0.1516836889473097,-0.19213267266660056
2007-04-12,20:00:00,1.9769,1.9795,1.9767,1.9791,599,1.971,1.9817,0.41095890410958885,-0.13120048443255466,DOUBLE_TOP_BEARISH,0.005052801778585669,0.3082209084937595,0.3587489262796162
2007-04-13,00:00:00,1.9792,1.9809,1.9781,1.9792,656,1.9724,1.9817,0.34475765564794864,-0.1261543119543799,DOUBLE_TOP_BEARISH,0.14147130153596976,0.4092562651576393,0.4042037186742122
2007-04-13,04:00:00,1.9791,1.9835,1.9791,1.982,797,1.9724,1.9813,0.4867166903265085,0.03533033866652818,DOUBLE_TOP_BEARISH,0.16145307769929826,0.05549949545913728,0.277497477295664
2007-04-13,08:00:00,1.9819,1.9866,1.9809,1.9852,1291,1.9724,1.9835,0.6489555871020151,0.08570708343836828,DOUBLE_TOP_BEARISH,0.1057827926657259,0.05037275841224511,0.3123111021559532
2007-04-13,12:00:00,1.9855,1.9886,1.9849,1.9873,1499,1.9724,1.9866,0.7554248631109377,0.03523608174771695,DOUBLE_TOP_BEARISH,-0.21134202183867465,-0.0050319529009202925,0.2566295979469573
2007-04-13,20:00:00,1.983,1.9874,1.9824,1.9862,779,1.9724,1.9886,0.6996552423443538,-0.12068792115055606,DOUBLE_TOP_BEARISH,0.05034739703957869,0.2618064646057846,0.16614641023059512
2007-04-16,00:00:00,1.9868,1.9887,1.9866,1.9872,426,1.9735,1.9886,0.6941981251583504,-0.07040128733781785,DOUBLE_TOP_BEARISH,0.01509661835748626,0.26167471819645083,0.12077294685990125
2007-04-16,04:00:00,1.987,1.9893,1.9867,1.9875,499,1.974,1.9887,0.6838905775076022,-0.060340926233211044,DOUBLE_TOP_BEARISH,0.19622641509434036,0.12075471698112994,0.1056603773584901
2007-04-16,08:00:00,1.9874,1.992,1.9861,1.9914,1312,1.9758,1.9893,0.7895535985423654,0.10556477152767259,DOUBLE_TOP_BEARISH,0.050215928492512295,-0.0954102641357845,0.35653309229687075
2007-04-16,12:00:00,1.9913,1.9939,1.9896,1.9924,1292,1.9767,1.992,0.794253048009311,0.020080321285138352,DOUBLE_TOP_BEARISH,-0.12547681188516094,-0.14053402931137893,0.6876129291306989
2007-04-17,16:00:00,2.006,2.0071,2.0034,2.0044,1546,1.9861,2.0072,0.9214037561049284,-0.13949780789159705,DOUBLE_TOP_BEARISH,0.11474755537816646,0.20454999002196242,0.029934144881257927
2007-04-17,20:00:00,2.0043,2.0074,2.0043,2.0067,613,1.9861,2.0072,1.037208599768388,-0.024910322837792293,DOUBLE_TOP_BEARISH,0.07973289480242526,0.27906513180845527,0.08969950665272566
2007-04-18,00:00:00,2.0069,2.0086,2.0062,2.0083,472,1.9861,2.0074,1.1177684910125483,0.04483411377902376,DOUBLE_TOP_BEARISH,0.009958671513219039,-0.14440073694170924,-0.11452472240205211
2007-04-18,04:00:00,2.0085,2.0087,2.0076,2.0085,415,1.988,2.0086,1.0311871227364278,-0.004978592054155478,DOUBLE_TOP_BEARISH,0.18919591735125843,-0.1742593975603824,-0.26387851630570486
2007-04-19,08:00:00,2.0034,2.0048,1.9982,2.0032,1477,2.0013,2.0132,0.09493829011142821,-0.4967216371945056,DOUBLE_BOTTOM_BULLISH,-0.12480031948881522,-0.0049920127795632496,-0.11980830670927414
