trade_date,trade_time,open,high,low,close,volume,ny_high,ny_low,signal,bullish_count,bearish_count,forward_1,forward_3,forward_6
2025-02-24,21:00:00,21543.37,21572.95,21340.88,21361.43,9972,21739.12,21494.99,BEARISH_NEWYORK_BREAKOUT,0,1,0.060576468897441275,-0.6059519423559129,-1.0900955600818887
2025-02-25,17:00:00,21197.99,21216.19,20928.24,21136.1,27081,21388.37,21148.37,BEARISH_NEWYORK_BREAKOUT,0,1,-0.035626250822047754,0.37267991729789524,-0.4157815301782135
2025-02-26,17:00:00,21241.12,21350.56,21029.84,21048.22,22500,21270.62,21128.49,BEARISH_NEWYORK_BREAKOUT,0,1,0.7770253256569879,0.8495730280280219,-0.23778732833466634
2025-02-27,21:00:00,20998.42,21003.54,20530.29,20582.29,16056,21331.04,20941.91,BEARISH_NEWYORK_BREAKOUT,0,1,-0.22616531007968146,0.12243535583261497,1.2836278178958742
2025-02-28,21:00:00,20491.21,20895.24,20488.23,20846.49,13680,20626.86,20413.61,BULLISH_NEWYORK_BREAKOUT,1,0,0.1756650639987786,0.5480538930054891,-1.738326212230457
2025-03-03,17:00:00,20791.22,20944.86,20611.24,20707.11,32654,21077.24,20782.49,BEARISH_NEWYORK_BREAKOUT,0,1,-1.0769247857378454,-0.9205533751450539,-1.211226482111706
2025-03-04,17:00:00,20192.11,20477.45,20031.3,20456.3,44924,20451.11,20185.36,BULLISH_NEWYORK_BREAKOUT,1,0,0.2045335666762814,0.24779652234276153,0.46890200085060296
2025-03-05,17:00:00,20346.99,20557.24,20178.51,20552.22,40893,20516.24,20230.99,BULLISH_NEWYORK_BREAKOUT,1,0,0.13190789121564767,0.22878307063665354,-2.276250448856618
2025-03-06,17:00:00,20247.74,20477.61,20007.08,20084.4,35813,20393.61,20194.49,BEARISH_NEWYORK_BREAKOUT,0,1,0.3139750253928306,0.04525900699050081,0.2523351456852098
2025-03-10,17:00:00,19762.24,19763.74,19394.3,19409.21,34409,19994.99,19716.86,BEARISH_NEWYORK_BREAKOUT,0,1,0.20773643028232325,0.20495424594819922,-0.5764273764877468
2025-03-11,17:00:00,19488.89,19583.36,19175.43,19297.33,45565,19569.86,19357.86,BEARISH_NEWYORK_BREAKOUT,0,1,0.3924895309350981,0.8182997336937278,1.1460652846792787
2025-03-13,17:00:00,19349.74,19552.49,19149.45,19169.67,31264,19612.99,19322.24,BEARISH_NEWYORK_BREAKOUT,0,1,0.5277086147023058,1.1688777115099183,2.293049384783376
2025-03-14,17:00:00,19533.24,19687.44,19427.39,19609.24,22796,19609.11,19387.49,BULLISH_NEWYORK_BREAKOUT,1,0,0.2120428940642172,-0.13707823454657608,0.9834649379578123
2025-03-19,21:00:00,19596.41,19922.49,19558.41,19733.95,17788,19630.11,19493.61,BULLISH_NEWYORK_BREAKOUT,1,0,0.4085345305932111,0.03481310127976903,-0.24956990364321383
2025-03-21,17:00:00,19513.74,19692.93,19460.24,19651.0,20950,19640.86,19399.24,BULLISH_NEWYORK_BREAKOUT,1,0,0.5711668617373243,1.3357589944532167,2.460281919495197
2025-03-24,21:00:00,20135.95,20204.34,20102.01,20153.28,8539,20135.36,19980.49,BULLISH_NEWYORK_BREAKOUT,1,0,0.028332856984087777,-0.05542522110543918,0.7493569284999784
2025-03-25,21:00:00,20209.6,20316.12,20198.31,20304.3,8295,20246.49,20119.36,BULLISH_NEWYORK_BREAKOUT,1,0,0.01999576444399122,-0.35923425087296135,-2.058332471446936
2025-03-26,17:00:00,20114.99,20154.11,19880.37,19887.72,18055,20290.86,20104.86,BEARISH_NEWYORK_BREAKOUT,0,1,-0.0067881084407975505,0.15044459596172036,-0.34936131441914686
2025-03-28,17:00:00,19669.49,19691.61,19259.98,19302.31,20816,19780.74,19651.74,BEARISH_NEWYORK_BREAKOUT,0,1,-0.5748016688158086,-1.2560672789940723,-1.3325866178711312
2025-03-31,21:00:00,19046.33,19313.22,19040.78,19235.86,14217,19054.99,18795.86,BULLISH_NEWYORK_BREAKOUT,1,0,-0.35542991059406226,0.41069128180388087,0.9660082782885699
2025-04-01,17:00:00,19243.72,19469.93,19089.11,19333.1,25064,19318.99,19139.36,BULLISH_NEWYORK_BREAKOUT,1,0,0.4581779435269137,0.26193419575755084,1.220445764000604
