trade_date,trade_time,open,high,low,close,volume,week,prev_week_high,prev_week_low,rsi,distance_to_prev_week_high_pct,distance_to_prev_week_low_pct,signal,forward_1,forward_3,forward_6
2008-09-22,08:00:00,0.6858,0.6904,0.6832,0.6896,1673,2008-09-22/2008-09-28,0.6895,0.6487,80.56206088992963,0.014503263234226103,6.304917527362407,BEARISH_WEEKLY_STRUCTURE,-0.04350348027841749,-0.15951276102088022,-0.24651972157773128
2008-12-01,20:00:00,0.5348,0.5365,0.5269,0.5278,1978,2008-12-01/2008-12-07,0.5586,0.5283,19.74025974025983,-5.513784461152872,-0.09464319515425798,BULLISH_WEEKLY_STRUCTURE,0.05683971201211954,-0.3031451307313463,0.9662751042061374
2008-12-02,00:00:00,0.5279,0.5305,0.5247,0.5281,2089,2008-12-01/2008-12-07,0.5586,0.5283,13.687150837988838,-5.460078768349439,-0.03785727806170319,BULLISH_WEEKLY_STRUCTURE,0.35978034463170094,1.0793410338951028,0.5870100359780328
2008-12-29,16:00:00,0.5805,0.5836,0.58,0.581,1481,2008-12-29/2009-01-04,0.5814,0.5657,88.7573964497046,-0.06879944960441468,2.704613752872544,BEARISH_WEEKLY_STRUCTURE,-1.0843373493975856,-0.017211703958690018,-0.9294320137693565
2009-05-11,00:00:00,0.6045,0.60775,0.60235,0.60615,966,2009-05-11/2009-05-17,0.60527,0.57093,83.90771859868974,0.1453896608125286,6.168882349850229,BEARISH_WEEKLY_STRUCTURE,0.6269075311391612,-0.48172894498060265,-1.215870659077784
2009-10-28,08:00:00,0.73796,0.74169,0.73641,0.73646,6354,2009-10-26/2009-11-01,0.76325,0.73674,13.101374570446737,-3.5099901735997356,-0.03800526644405719,BULLISH_WEEKLY_STRUCTURE,-0.043451103929607444,-2.126388398555252,-1.4528962876463138
2009-10-28,12:00:00,0.73647,0.73675,0.73187,0.73614,10019,2009-10-26/2009-11-01,0.76325,0.73674,12.98977853492336,-3.551916148051093,-0.0814398566658433,BULLISH_WEEKLY_STRUCTURE,-0.8897764012280348,-2.4234520607493093,-0.9115113972885583
2010-01-11,20:00:00,0.74181,0.7434,0.74114,0.74328,3843,2010-01-11/2010-01-17,0.74271,0.71936,80.32359081419615,0.07674597083654057,3.3251779359430675,BEARISH_WEEKLY_STRUCTURE,-0.5018297276934682,-0.448014207297392,-0.6807663330104489
2010-07-26,12:00:00,0.73033,0.73048,0.72786,0.72922,3139,2010-07-26/2010-08-01,0.72882,0.70271,86.09300304215566,0.054883235915583535,3.7725377467234047,BEARISH_WEEKLY_STRUCTURE,0.7034914017717517,0.4086558240311542,1.0092976056608476
2010-09-02,20:00:00,0.71349,0.71535,0.71295,0.7145,2343,2010-08-30/2010-09-05,0.7136,0.69471,91.09874826147458,0.12612107623318553,2.8486706683364242,BEARISH_WEEKLY_STRUCTURE,-0.01119664100769335,0.20293911826451383,0.825752274317707
2010-09-03,00:00:00,0.71442,0.7147,0.71282,0.71442,1200,2010-08-30/2010-09-05,0.7136,0.69471,91.73669467787138,0.1149103139013513,2.837155071900506,BEARISH_WEEKLY_STRUCTURE,-0.033593684387337695,0.729262898575059,0.8090478989949743
2010-09-03,04:00:00,0.71441,0.71545,0.71334,0.71418,2043,2010-08-30/2010-09-05,0.7136,0.69471,89.62312854930327,0.08127802690583309,2.8026082825927343,BEARISH_WEEKLY_STRUCTURE,0.24783667982860597,0.8415245456327479,1.0655577025399767
2010-09-06,04:00:00,0.72014,0.7231,0.7194,0.72179,1967,2010-09-06/2010-09-12,0.72166,0.69643,84.76912474155738,0.018014023224243343,3.6414284278391293,BEARISH_WEEKLY_STRUCTURE,0.020781667798110734,0.1468571191066584,0.14270078554703935
