trade_date,trade_time,open,high,low,close,volume,momentum,forward_1,forward_3,forward_6
2018-08-07,12:00:00,1.15766,1.16035,1.15731,1.16019,11997,BULLISH_NY_OPEN,-0.16462820744878667,-1.1791172135598598,-2.430636361285652
2018-08-08,12:00:00,1.16096,1.16125,1.15801,1.15828,11735,BEARISH_NY_OPEN,0.052664295334461396,-1.5790655109299925,-1.8562005732638114
2018-08-09,12:00:00,1.15833,1.16069,1.15816,1.15889,14777,BULLISH_NY_OPEN,-1.0682635970627117,-1.575645660934165,-1.728378016895477
2018-08-10,12:00:00,1.14652,1.1482,1.14425,1.14651,19926,BEARISH_NY_OPEN,-0.5686823490418627,-1.2664521024674766,-0.38290115219229615
2018-08-13,12:00:00,1.13741,1.14135,1.1365,1.13999,19016,BULLISH_NY_OPEN,0.056140843340728774,-0.281581417380868,1.0307107957087278
2018-08-14,12:00:00,1.14222,1.1429,1.13795,1.14063,19072,BEARISH_NY_OPEN,-0.7574761316114762,-0.1551774019620779,1.7893620192349875
2018-08-15,12:00:00,1.13318,1.13375,1.13085,1.13199,19076,BEARISH_NY_OPEN,0.4231486143870396,0.8948842304260614,2.2509032765307064
2018-08-16,12:00:00,1.13673,1.13891,1.136,1.13678,15470,BULLISH_NY_OPEN,0.18297295870793662,1.315997818399346,1.9783951160294977
2018-08-17,12:00:00,1.13878,1.14193,1.13739,1.13886,20071,BULLISH_NY_OPEN,0.28625116344414947,1.9475615966844113,2.1100047415836887
2018-08-20,12:00:00,1.14205,1.14246,1.1394,1.14212,14846,BULLISH_NY_OPEN,0.8422932791650581,1.3439918747592174,2.5785381571113346
2018-08-21,12:00:00,1.15136,1.15397,1.1511,1.15174,16216,BULLISH_NY_OPEN,0.8074739090419787,0.6537933908694703,1.2190251271988517
2018-08-22,12:00:00,1.15616,1.16176,1.15528,1.16104,19775,BULLISH_NY_OPEN,-0.3074829463239917,0.15933990215667912,0.6485564666161404
2018-08-23,12:00:00,1.15673,1.15895,1.15493,1.15747,17373,BULLISH_NY_OPEN,0.15551158993321845,1.2181741211435286,0.6600603039387708
2018-08-24,12:00:00,1.15564,1.15998,1.15548,1.15927,16291,BULLISH_NY_OPEN,0.3122654774125059,0.5615602922528846,0.15872057415443028
2018-08-27,12:00:00,1.15997,1.16296,1.15995,1.16289,12844,BULLISH_NY_OPEN,0.746416256051735,0.48843828737026973,-0.6028085201523756
2018-08-28,12:00:00,1.16855,1.17173,1.168,1.17157,17205,BULLISH_NY_OPEN,-0.4942086260317319,-0.5513968435518074,-1.1676639039920718
2018-08-29,12:00:00,1.16655,1.16772,1.16514,1.16578,18038,BEARISH_NY_OPEN,0.23932474394826384,-0.4005901628094453,-0.2410403335106091
2018-08-30,12:00:00,1.17018,1.17085,1.16748,1.16857,19192,BEARISH_NY_OPEN,-0.29608838152614037,-1.0859426478516554,-0.6520790367714542
2018-08-31,12:00:00,1.16834,1.16895,1.16429,1.16511,19652,BEARISH_NY_OPEN,-0.34331522345529636,-0.6196839783368097,-0.684913870793324
2018-09-03,12:00:00,1.16103,1.16223,1.15958,1.16111,14180,BULLISH_NY_OPEN,-0.4504310530440757,0.1601915408531468,-0.26440216689203677
2018-09-04,12:00:00,1.15692,1.15708,1.15495,1.15588,17510,BEARISH_NY_OPEN,0.17389348375264452,0.4386268470775433,0.18514032598539906
2018-09-05,12:00:00,1.15552,1.15973,1.15551,1.15789,18140,BULLISH_NY_OPEN,0.43872906752800117,-0.06563663214986691,0.3670469561011724
2018-09-06,12:00:00,1.16222,1.16417,1.16158,1.16297,17863,BULLISH_NY_OPEN,-0.17369321650602618,-0.4239146323636982,0.48926455540555414
2018-09-07,12:00:00,1.16453,1.16491,1.15996,1.16095,16589,BEARISH_NY_OPEN,-0.3290408716998953,-0.25237951677504433,0.4771954003187132
2018-09-10,12:00:00,1.15658,1.1584,1.15616,1.15713,13435,BULLISH_NY_OPEN,0.07864284911807372,0.4329677737160007,1.1640870083741752
2018-09-11,12:00:00,1.16297,1.1634,1.15755,1.15804,16628,BEARISH_NY_OPEN,-0.0017270560602318558,0.9170667679872954,0.8367586611861402
2018-09-12,12:00:00,1.15962,1.16044,1.15717,1.15802,18074,BEARISH_NY_OPEN,0.3557796929241206,0.7314208735600402,1.5362428973592832
2018-09-13,12:00:00,1.16152,1.16338,1.16087,1.16214,12441,BULLISH_NY_OPEN,0.5610339546010017,0.727967370540566,1.1840225790352277
2018-09-14,12:00:00,1.1719,1.17213,1.16857,1.16866,12643,BEARISH_NY_OPEN,-0.185682747762395,-0.07957832046960599,0.6537401810620599
2018-09-17,12:00:00,1.16456,1.16662,1.16448,1.16649,13090,BULLISH_NY_OPEN,0.3523390684875188,0.7989781309741185,0.9961508456994885
2018-09-18,12:00:00,1.16814,1.17074,1.16717,1.1706,14800,BULLISH_NY_OPEN,-0.2451734153425722,0.4527592687510558,0.2562788313685197
2018-09-19,12:00:00,1.17007,1.17146,1.16697,1.16773,20179,BEARISH_NY_OPEN,0.691940773980294,0.7339025288379991,0.21837239772893152
2018-09-20,12:00:00,1.16965,1.17637,1.1685,1.17581,22190,BULLISH_NY_OPEN,0.007654297888257752,0.1956098349223062,-1.4951395208409461
2018-09-21,12:00:00,1.17728,1.17969,1.17548,1.1759,18023,BEARISH_NY_OPEN,0.03401649800152699,-0.19559486350879912,-1.3632111574113437
2018-09-24,12:00:00,1.17396,1.17743,1.17386,1.1763,14691,BULLISH_NY_OPEN,0.15387231148517297,-0.5117742072600455,-1.9909886933605372
2018-09-25,12:00:00,1.17688,1.17899,1.17331,1.17811,18416,BULLISH_NY_OPEN,-0.38281654514434255,-1.6874485404588617,-1.9836857339297596
2018-09-26,12:00:00,1.17667,1.17743,1.17351,1.1736,15532,BEARISH_NY_OPEN,-0.28289025221540476,-1.1699045671438326,-1.9768234492160777
2018-09-27,12:00:00,1.17018,1.17198,1.16988,1.17028,19721,BULLISH_NY_OPEN,-1.0296681136138268,-1.4868236661311893,-1.6790853470964169
2018-09-28,12:00:00,1.1618,1.16308,1.15693,1.15823,24336,BEARISH_NY_OPEN,0.1415953653419324,-0.30132184453864885,-0.9056923063640304
2018-10-01,12:00:00,1.15955,1.16188,1.1588,1.15987,17593,BULLISH_NY_OPEN,-0.6026537456783995,-0.816470811384023,-1.4208488882374792
2018-10-02,12:00:00,1.15432,1.15453,1.15048,1.15288,19323,BEARISH_NY_OPEN,0.1613350912497567,-0.1951634168343508,-0.2732287835681065
2018-10-03,12:00:00,1.1578,1.1581,1.15421,1.15474,16504,BEARISH_NY_OPEN,-0.3758421809238452,-0.6061970660062106,0.24854079706253598
2018-10-04,12:00:00,1.1493,1.15096,1.14812,1.1504,18310,BULLISH_NY_OPEN,0.01999304589707514,-0.6093532684283887,0.6371696801112514
2018-10-05,12:00:00,1.15071,1.15141,1.14868,1.15063,15314,BEARISH_NY_OPEN,-0.2511667521271007,-0.07821801969356985,0.6439950288102967
2018-10-08,12:00:00,1.149,1.14915,1.14647,1.14774,16404,BEARISH_NY_OPEN,-0.37900569815464097,0.859950859950864,0.9758307630648142
2018-10-09,12:00:00,1.14739,1.14803,1.14321,1.14339,23563,BEARISH_NY_OPEN,0.5544914683528815,1.2541652454543089,0.8509782313996115
2018-10-10,12:00:00,1.14936,1.15068,1.14794,1.14973,17787,BULLISH_NY_OPEN,0.685378306211033,0.7227783914484305,0.1513398797978721
2018-10-11,12:00:00,1.15402,1.15815,1.1538,1.15761,17425,BULLISH_NY_OPEN,0.01036618550288076,0.11489188932369739,-0.9519613686820284
2018-10-12,12:00:00,1.15948,1.1595,1.15711,1.15773,17960,BEARISH_NY_OPEN,0.026776536843653748,-0.3981930156426804,-0.6530019952838755
2018-10-15,12:00:00,1.15671,1.16,1.1557,1.15804,17094,BULLISH_NY_OPEN,0.0777175227107978,-0.5673379157887435,-0.9680149217643554
2018-10-16,12:00:00,1.15934,1.1596,1.15657,1.15894,15827,BEARISH_NY_OPEN,-0.5021830293199094,-1.065628936787071,-1.5246690941722671
2018-10-17,12:00:00,1.15632,1.15774,1.15258,1.15312,20021,BEARISH_NY_OPEN,-0.14309005133896988,-0.25582766754544267,-1.0926876647703574
2018-10-18,12:00:00,1.15154,1.15268,1.1509,1.15147,16431,BEARISH_NY_OPEN,-0.42380609134410757,-0.402963168818986,-1.4372931991280768
2018-10-19,12:00:00,1.14463,1.14763,1.14403,1.14659,21021,BULLISH_NY_OPEN,0.3122301781805106,-0.46398451059227724,-0.6279489617038432
2018-10-22,12:00:00,1.15426,1.15498,1.14956,1.15017,16852,BEARISH_NY_OPEN,-0.29039185511706084,-0.8390064077484143,-1.3528434927010808
2018-10-23,12:00:00,1.14653,1.14855,1.14474,1.14683,22942,BULLISH_NY_OPEN,-0.4848146630276509,-1.038514862708517,-1.0908329918122146
2018-10-24,12:00:00,1.14592,1.14761,1.13944,1.14127,29636,BEARISH_NY_OPEN,-0.06571626346088379,-0.1647287670752849,-0.16034768284455023
2018-10-25,12:00:00,1.14111,1.14167,1.13943,1.14052,18886,BEARISH_NY_OPEN,-0.49100410339143985,-0.5181846876863256,0.34984042366639234
2018-10-26,12:00:00,1.13677,1.13833,1.13443,1.13492,21570,BEARISH_NY_OPEN,0.39386036020159787,-0.052867162443161975,0.19825185916188676
2018-10-29,12:00:00,1.1408,1.1416,1.13602,1.13939,25904,BEARISH_NY_OPEN,-0.4195227270732591,0.0043883130447086175,0.11234081394431844
2018-10-30,12:00:00,1.1363,1.13796,1.13452,1.13461,17944,BEARISH_NY_OPEN,-0.02555944333294273,0.8725465137800672,1.2647517649236377
2018-10-31,12:00:00,1.13465,1.13598,1.13303,1.13432,15888,BEARISH_NY_OPEN,0.4513717469497155,0.25125185132943256,0.5941885887580196
2018-11-01,12:00:00,1.136,1.14032,1.13527,1.13944,18955,BULLISH_NY_OPEN,0.44495541669591276,0.10794776381380891,-0.3571930070912043
2018-11-02,12:00:00,1.14367,1.14555,1.14233,1.14451,16918,BULLISH_NY_OPEN,-0.6413224873526577,0.38881267966204447,-1.604179954740451
2018-11-05,12:00:00,1.13817,1.13942,1.13647,1.13717,14575,BEARISH_NY_OPEN,0.30778159817793804,0.34207726197489813,-1.0438193058205938
2018-11-06,12:00:00,1.14132,1.1425,1.1391,1.14067,17434,BEARISH_NY_OPEN,0.7267658481418735,-0.4646392032752753,-1.1782548852867276
2018-11-07,12:00:00,1.14528,1.14994,1.14509,1.14896,22306,BULLISH_NY_OPEN,-0.6875783317086772,-1.9852736387689733,-1.5431346609107388
2018-11-08,12:00:00,1.14348,1.14443,1.14038,1.14106,20362,BEARISH_NY_OPEN,-0.4986591415000064,-1.38117189280143,-0.7133717771195236
2018-11-09,12:00:00,1.13363,1.13561,1.13265,1.13537,19942,BULLISH_NY_OPEN,-0.8120700740727698,-0.7169468983679361,0.6200621823722605
2018-11-12,12:00:00,1.12574,1.12686,1.12397,1.12615,19278,BULLISH_NY_OPEN,-0.07547839985792457,0.45109443679793754,1.5077920348088616
2018-11-13,12:00:00,1.12374,1.12539,1.12215,1.1253,22213,BULLISH_NY_OPEN,0.17150981960366013,0.6771527592641927,1.3205367457566957
2018-11-14,12:00:00,1.12927,1.12929,1.12628,1.12723,17456,BEARISH_NY_OPEN,0.3548521597189574,1.3466639461334398,1.3031945565678782
2018-11-15,12:00:00,1.13355,1.13516,1.12703,1.13123,30819,BEARISH_NY_OPEN,0.14939490642928221,1.0519522997091681,0.3102817287377566
2018-11-16,12:00:00,1.13423,1.13676,1.13212,1.13292,22021,BEARISH_NY_OPEN,0.8376584401369911,0.6390565971118999,0.34953924372417855
2018-11-19,12:00:00,1.1409,1.14343,1.14031,1.14241,13445,BULLISH_NY_OPEN,0.0630246583976028,-0.0428917814094659,-0.9191096016316344
2018-11-20,12:00:00,1.14573,1.14719,1.14216,1.14313,17954,BEARISH_NY_OPEN,-0.259812969653488,-0.7339497694925247,-1.3323069117248323
2018-11-21,12:00:00,1.13871,1.14178,1.13666,1.14016,19052,BULLISH_NY_OPEN,0.15436429974740243,-0.2876789222565404,-0.3113598091496074
2018-11-22,12:00:00,1.14,1.14337,1.13936,1.14192,14213,BULLISH_NY_OPEN,-0.6287655877819781,-0.8765938069216822,-0.42209611881743436
