trade_date,trade_time,open,high,low,close,volume,ema200,signal,forward_1,forward_3,forward_6
2025-01-27,05:00:00,6045.34,6052.09,6009.84,6014.61,3353,5972.02080226614,BULLISH_ABOVE_EMA200,-1.2389830762094223,-0.48831096280556663,-0.10491120787548139
2025-01-27,09:00:00,6014.84,6018.34,5915.21,5940.09,8864,5971.703082840606,BEARISH_BELOW_EMA200,1.0878623051165872,1.2940881367117316,1.6051945340895417
2025-01-27,13:00:00,5939.96,6005.09,5938.09,6004.71,11064,5972.031509877018,BULLISH_ABOVE_EMA200,-0.32424546730816733,0.11041332553945334,0.07893803364358615
2025-01-27,17:00:00,6004.84,6016.66,5979.93,5985.24,11558,5972.162937639436,BULLISH_ABOVE_EMA200,0.5299703938355063,0.3852811249005955,1.220001202959287
2025-01-27,21:00:00,5985.12,6023.17,5982.4,6016.96,6336,5972.608679553471,BULLISH_ABOVE_EMA200,-0.09340264851353326,0.3071318406637166,0.7088297080253091
2025-01-28,01:00:00,6025.21,6026.43,5999.64,6011.34,5226,5972.9940658265705,BULLISH_ABOVE_EMA200,-0.05057108731164704,-0.03144057730889165,0.8698559722125178
2025-01-28,05:00:00,6011.09,6018.55,6003.52,6008.3,3015,5973.345368654167,BULLISH_ABOVE_EMA200,0.45170846994989294,0.8315164023101382,1.1415874706655817
2025-01-28,09:00:00,6008.28,6040.15,6004.56,6035.44,4769,5973.963225682484,BULLISH_ABOVE_EMA200,-0.43062311944116394,0.4004679029200866,0.6231525787680863
2025-01-28,13:00:00,6035.69,6039.05,5992.48,6009.45,5937,5974.3163279145,BULLISH_ABOVE_EMA200,0.8122207523151104,0.9015800114819209,0.7278536305319087
2025-01-28,17:00:00,6008.95,6068.31,6008.45,6058.26,8288,5975.151588333261,BULLISH_ABOVE_EMA200,0.02228362599161235,0.3075140386843765,-0.37849151406509934
2025-01-28,21:00:00,6058.14,6074.2,6052.94,6059.61,3379,5975.9919705389,BULLISH_ABOVE_EMA200,0.06634090312743621,0.22179645224693517,-0.19374184147164228
2025-01-29,01:00:00,6057.03,6064.86,6055.58,6063.63,1795,5976.863990732543,BULLISH_ABOVE_EMA200,0.21868088917035206,-0.17217409373593884,-0.0768516548668018
2025-01-29,05:00:00,6063.87,6080.33,6058.21,6076.89,1999,5977.859274406846,BULLISH_ABOVE_EMA200,-0.06319021736447666,-0.6839024566842645,-0.3116725825216601
2025-01-29,09:00:00,6077.14,6077.14,6064.79,6073.05,3300,5978.806445805784,BULLISH_ABOVE_EMA200,-0.32701854916393874,-0.41461868418669845,-0.2585191954619148
